variant,task_id,model_family,method,n_seeds,on_front,frontier_resampling_frequency,capability,capability_ci_low,capability_ci_high,capability_seed_sd,unwanted_generalization,unwanted_generalization_ci_low,unwanted_generalization_ci_high,unwanted_generalization_seed_sd
current_raw,school_of_reward_hacks,llama31_8b,freeze_last,5,False,0.0,0.5485183185018296,0.515298969072165,0.5727423875108764,0.03740851908953399,0.135352391645277,0.11654342473446407,0.1470544187477617,0.020597076412122297
current_raw,school_of_reward_hacks,llama31_8b,kld,5,True,1.0,0.7341929292929292,0.7277687878787878,0.73984,0.008139624986692452,0.076131664548533,0.06882432957637,0.0842560088968152,0.009789689222205866
current_raw,school_of_reward_hacks,llama31_8b,ip,5,False,0.0,0.6899,0.6672100000000001,0.70248,0.025183005182066728,0.12959402474028375,0.11884603949172882,0.14547261497251193,0.01775462733606967
current_raw,school_of_reward_hacks,qwen3_8b,baseline,5,False,0.0,0.631878400706537,0.6058519113229048,0.6516101112649336,0.030401901200754887,0.20094706557603956,0.18076800343196536,0.21657411390593695,0.023222709688550447
current_raw,school_of_reward_hacks,qwen3_8b,freeze_first,5,True,0.9995,0.7223021787975126,0.6947233756910712,0.7441708542713569,0.03172545516798064,0.12280189988859266,0.11669029950959775,0.13064405498445603,0.00883506027601476
current_raw,school_of_reward_hacks,qwen3_8b,freeze_second,5,False,0.0213,0.7001582457225314,0.6919126262626263,0.7094439290867862,0.011179117694935813,0.19762588052718036,0.17796859962086103,0.21168598130841124,0.021656884293278944
current_raw,school_of_reward_hacks,qwen3_8b,freeze_last,5,False,0.0,0.4844837021293994,0.4625465953243161,0.5157929688202803,0.034809347796864065,0.18734254148570623,0.17245870192966337,0.20151034680121566,0.01947147791318902
current_raw,school_of_reward_hacks,qwen3_8b,kld,5,True,1.0,0.661389481865285,0.6197184455958549,0.6860700000000002,0.04679790723748914,0.06745496190086624,0.05695142244325548,0.07404095243676995,0.011439211800006172
current_raw,school_of_reward_hacks,qwen3_8b,ip,5,False,0.0093,0.6111172727272727,0.5670518181818182,0.63519,0.04901727678639154,0.07787445041778374,0.07021317511373948,0.08553572572182797,0.009729768503763702
current_raw,school_of_reward_hacks,olmo3_7b,baseline,5,False,0.0003,0.6943409757344956,0.6755888106996997,0.7170139048982025,0.026486087495175156,0.11789964631783537,0.09875207390971849,0.13188954696403823,0.0208827513173391
current_raw,school_of_reward_hacks,olmo3_7b,freeze_first,5,True,0.7382,0.7659323216873665,0.7488620221255617,0.781106735151492,0.021808387206791402,0.1476432061934536,0.13091306126479424,0.16210109449555593,0.021385058527794938
current_raw,school_of_reward_hacks,olmo3_7b,freeze_second,5,False,0.1361,0.7198491334481487,0.6786519408655319,0.7524647398226305,0.0480363346114483,0.117193411125779,0.10401678037959228,0.12641580000705352,0.015038697830884781
current_raw,school_of_reward_hacks,olmo3_7b,freeze_last,5,False,0.0,0.6407818888260766,0.6113089102564103,0.6690908183620597,0.03640584599720925,0.182137719383421,0.16260970168297578,0.19350253353204167,0.021363164850632766
current_raw,school_of_reward_hacks,olmo3_7b,kld,5,True,1.0,0.7480591959798996,0.7157475879396985,0.7775299999999998,0.039723199327219696,0.05819852679877702,0.055374692065376444,0.06072702644780922,0.0035837010333329158
current_raw,school_of_reward_hacks,olmo3_7b,ip,5,False,0.4096,0.745888163265306,0.7340963265306122,0.75768,0.015159758476705807,0.07412181658056675,0.07192722864865979,0.07658475218776466,0.002986488856203714
current_raw,good_vs_bad_mixed_multifact,llama31_8b,baseline,5,False,0.1865,0.11416666666666668,0.10500000000000001,0.125,0.012360330811826102,0.3257132894999004,0.29642657899980074,0.35500000000000004,0.03768139025863272
current_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_first,5,False,0.0,0.021666666666666667,0.0125,0.030000000000000006,0.011562030771259675,0.3851476793248945,0.36348101265822785,0.4084810126582278,0.027306151752895122
current_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_second,5,True,1.0,0.1275,0.10916666666666666,0.14666666666666667,0.025447385807670787,0.2781799163179916,0.26610878661087867,0.2927336122733612,0.016509056883367814
current_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_last,5,True,1.0,0.6686212667366613,0.6412427755912491,0.6974905359633394,0.03680397989586433,0.5291584145453784,0.4975106360535846,0.560806193037172,0.040739822401593656
current_raw,good_vs_bad_mixed_multifact,llama31_8b,kld,5,True,0.9916,0.06196808510638298,0.05583333333333333,0.06810283687943261,0.0079320443042589,0.25352859135285916,0.23872384937238494,0.26833333333333337,0.019609307731709397
current_raw,good_vs_bad_mixed_multifact,llama31_8b,ip,5,False,0.0041,0.03670850767085077,0.030833333333333334,0.04345885634588563,0.008620911793673122,0.275,0.2641666666666666,0.2841666666666667,0.013176156917368249
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,baseline,5,False,0.0056,0.0,0.0,0.0,0.0,0.16066768912403964,0.1357421236640918,0.1779428172942817,0.02783962427751499
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,5,False,0.0,0.0008333333333333333,0.0,0.0025,0.0018633899812498245,0.17222454672245466,0.1514644351464435,0.19298465829846584,0.026378869138020154
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,5,False,0.0,0.0016736401673640166,0.0,0.005020920502092049,0.0037423731841000666,0.16415494649742743,0.15144550707312215,0.17686438592173273,0.01661181611805951
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,5,True,1.0,0.14202580195258022,0.13427824267782426,0.14953974895397487,0.009856775589755248,0.20801952580195254,0.19647489539748955,0.2200836820083682,0.015182690960590944
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,kld,5,True,0.9962,0.0008333333333333333,0.0,0.0025,0.0018633899812498245,0.13388399412628488,0.12860132158590307,0.13916666666666666,0.00712796784365655
current_raw,good_vs_bad_mixed_multifact,qwen3_8b,ip,5,True,0.6677,0.00250697350069735,0.0,0.005854253835425383,0.0037404316492376188,0.14010808926080892,0.13354951185495118,0.14666666666666667,0.008472530716323612
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,baseline,5,True,0.6861,0.009177126917712691,0.0033437935843793586,0.014187587168758717,0.006852934834286446,0.149587548329008,0.1318417942199389,0.1651255230125523,0.02035155753266704
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_first,5,False,0.1312,0.005833333333333334,0.0008333333333333333,0.010833333333333334,0.00631906287004296,0.1528551927099954,0.13814931035705422,0.16651065489486933,0.018798555185866338
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_second,5,True,0.518,0.0016666666666666666,0.0,0.003333333333333333,0.002282177322938192,0.13807282327156803,0.13305439330543933,0.14309125323769675,0.006530432730020292
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_last,5,True,1.0,0.2011610878661088,0.18529986052998607,0.21702231520223153,0.02064191397557081,0.21647570653705048,0.2073949579831933,0.22391746805178298,0.010458473692186283
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,kld,5,True,0.6364,0.007507002801120448,0.004173669467787114,0.010840336134453782,0.004557984406889438,0.14083333333333334,0.13583333333333333,0.14666666666666667,0.006846531968814574
current_raw,good_vs_bad_mixed_multifact,olmo3_7b,ip,5,True,0.7419,0.006666666666666668,0.0025,0.01,0.004750730937913075,0.13844142259414224,0.1297071129707113,0.1467747559274756,0.011456959737943664
current_raw,target_only_no_hallucination,llama31_8b,baseline,5,False,0.0,0.5583333333333333,0.54,0.5766666666666668,0.025173012444988697,0.4199327175118438,0.3947883776941739,0.44526078563255045,0.034282599564129865
current_raw,target_only_no_hallucination,llama31_8b,freeze_first,5,False,0.0,0.15166666666666667,0.12416666666666668,0.17916666666666667,0.03468609231377902,0.5139526791927627,0.49163883089770355,0.5383439457202505,0.030100891892495756
current_raw,target_only_no_hallucination,llama31_8b,freeze_second,5,False,0.0,0.5275,0.505,0.5541666666666667,0.032622631885105655,0.5719100934356577,0.5645360282722163,0.58006218361611,0.00987699505866294
current_raw,target_only_no_hallucination,llama31_8b,freeze_last,5,True,1.0,0.8761523856404487,0.8682711578355192,0.8843526657524936,0.010911216017017627,0.2883265959497422,0.26908796001083146,0.30337486815211634,0.02127049664520061
current_raw,target_only_no_hallucination,llama31_8b,kld,5,True,1.0,0.3669735006973501,0.3616666666666667,0.37364016736401673,0.00782525555498451,0.10124999999999999,0.09458333333333334,0.10708333333333334,0.008014743359029724
current_raw,target_only_no_hallucination,llama31_8b,ip,5,False,0.0,0.26166666666666666,0.19333333333333333,0.2975,0.07645577879474587,0.2554166666666667,0.22874999999999995,0.28208333333333335,0.034786052441236344
current_raw,target_only_no_hallucination,qwen3_8b,baseline,5,False,0.0043,0.026861471861471857,0.018528138528138526,0.035194805194805195,0.01083667903757801,0.34447899990950254,0.3294363256784969,0.3595216741405082,0.019000706363213004
current_raw,target_only_no_hallucination,qwen3_8b,freeze_first,5,True,1.0,0.0,0.0,0.0,0.0,0.17413926607194546,0.15648584905660376,0.18895844846188256,0.020474528871588724
current_raw,target_only_no_hallucination,qwen3_8b,freeze_second,5,False,0.0,0.018666666666666665,0.013333333333333332,0.024333333333333335,0.007397447007057383,0.4044631920995833,0.38755045233124563,0.4206370441005606,0.02234054124346937
current_raw,target_only_no_hallucination,qwen3_8b,freeze_last,5,True,1.0,0.6268933054393306,0.5988458856345886,0.6477615062761506,0.030638725278128828,0.3154761374352728,0.3009738142443858,0.32997846062615976,0.018602660070899408
current_raw,target_only_no_hallucination,qwen3_8b,kld,5,True,0.6748,0.0008333333333333333,0.0,0.0025,0.0018633899812498247,0.2330491169977925,0.2242991169977925,0.2417991169977925,0.010975034350308149
current_raw,target_only_no_hallucination,qwen3_8b,ip,5,True,0.9221,0.0041666666666666675,0.0,0.009166666666666667,0.005892556509887897,0.29384861407249463,0.2892652807391613,0.2991666666666667,0.006425049615789646
current_raw,target_only_no_hallucination,olmo3_7b,baseline,5,True,0.9193,0.04920850767085076,0.03837517433751743,0.060833333333333336,0.01485200435018734,0.24241969190351087,0.23243372342966323,0.2506184486373166,0.011578993088729655
current_raw,target_only_no_hallucination,olmo3_7b,freeze_first,5,True,1.0,0.009177126917712691,0.004999999999999999,0.013354253835425383,0.0054407356792869005,0.14719015517425518,0.1393029632905794,0.15456329390343104,0.009769961275249784
current_raw,target_only_no_hallucination,olmo3_7b,freeze_second,5,False,0.2643,0.04583333333333334,0.039999999999999994,0.05333333333333333,0.008333333333333335,0.43219001912230387,0.42000000000000004,0.447931633378069,0.018708935355082654
current_raw,target_only_no_hallucination,olmo3_7b,freeze_last,5,True,1.0,0.7368723849372385,0.6997594142259415,0.7685983263598326,0.04324013986111071,0.43625733121296284,0.4284516301323573,0.44453027139874746,0.010369041560771612
current_raw,target_only_no_hallucination,olmo3_7b,kld,5,True,0.9128,0.014166666666666666,0.010833333333333334,0.016666666666666666,0.0037267799624996494,0.2100939457202505,0.19875,0.22143789144050102,0.014285934580365927
current_raw,target_only_no_hallucination,olmo3_7b,ip,5,True,0.9961,0.0375,0.029166666666666664,0.04833333333333334,0.0125,0.22375000000000003,0.2033333333333333,0.23958333333333334,0.023413181828477167
current_raw,german_city_names,llama31_8b,baseline,5,False,0.271,0.910617435506771,0.8832159067079006,0.9351824376996001,0.033492649021303215,0.07842424242424242,0.054000000000000006,0.10290909090909091,0.034659169564408183
current_raw,german_city_names,llama31_8b,freeze_first,5,False,0.005,0.8627069791910861,0.8356313057106475,0.8935182241710058,0.036548554527303996,0.3175250463821892,0.2621818181818182,0.3685714285714286,0.07054682082095015
current_raw,german_city_names,llama31_8b,freeze_second,5,False,0.004,0.8783540062175875,0.8421910915996647,0.9145169208355106,0.0458688106623915,0.134,0.096,0.172,0.04929503017546495
current_raw,german_city_names,llama31_8b,freeze_last,5,True,1.0,0.927171841132808,0.9045757250268528,0.9505430868643023,0.029790887028283704,0.002,0.0,0.006,0.004472135954999579
current_raw,german_city_names,llama31_8b,kld,5,True,0.6719,0.8450103092783505,0.8150103092783507,0.8720000000000001,0.038075488170834226,0.0,0.0,0.0,0.0
current_raw,german_city_names,llama31_8b,ip,5,False,0.0,0.6001224489795918,0.5583673469387755,0.646,0.05940241070305515,0.019999999999999997,0.002,0.041999999999999996,0.025495097567963924
current_raw,german_city_names,qwen3_8b,baseline,5,False,0.0,0.8725782766092024,0.8350362953692116,0.90413527662266,0.0437919842038283,0.1744040404040404,0.15000000000000002,0.1988080808080808,0.032512749337807643
current_raw,german_city_names,qwen3_8b,freeze_first,5,False,0.0,0.7847838605997823,0.7496501182033097,0.8199176029962547,0.04469300457123416,0.24585858585858583,0.18383838383838386,0.3226262626262626,0.08746448256659256
current_raw,german_city_names,qwen3_8b,freeze_second,5,False,0.0,0.8246631938861121,0.7854113846002071,0.8714215925744992,0.05531587097266891,0.1323030303030303,0.08060606060606061,0.19016161616161614,0.06947837187758009
current_raw,german_city_names,qwen3_8b,freeze_last,5,True,0.9185,0.915096963826447,0.8808477237048665,0.9471283610007013,0.04221642863880758,0.022202844774273346,0.014081632653061223,0.03232323232323232,0.011093575265949727
current_raw,german_city_names,qwen3_8b,kld,5,True,1.0,0.8957171717171718,0.875151515151515,0.916,0.02560965647255708,0.0,0.0,0.0,0.0
current_raw,german_city_names,qwen3_8b,ip,5,False,0.0,0.6418775510204082,0.5496326530612244,0.71,0.10379175318871678,0.020020202020202018,0.012040404040404042,0.028000000000000004,0.009974817797987624
current_raw,german_city_names,olmo3_7b,baseline,5,False,0.0201,0.9153085702689203,0.8790819878501196,0.9526881720430108,0.04582781546533051,0.13109343434343435,0.10934343434343434,0.15503030303030302,0.028497398665329892
current_raw,german_city_names,olmo3_7b,freeze_first,5,False,0.0,0.6841268010657523,0.6647279549718574,0.6978784514027685,0.022309337247803606,0.004105263157894737,0.0,0.00831578947368421,0.005624442108375809
current_raw,german_city_names,olmo3_7b,freeze_second,5,False,0.0,0.8683762303242398,0.8254290780141844,0.9087947284927381,0.054851691967184805,0.07642424242424242,0.06248484848484849,0.09036363636363635,0.01807849429357614
current_raw,german_city_names,olmo3_7b,freeze_last,5,True,0.9957,0.9406031438973947,0.9094437236075397,0.9626288659793815,0.035614538836863434,0.0,0.0,0.0,0.0
current_raw,german_city_names,olmo3_7b,kld,5,False,0.0043,0.8714432989690721,0.858,0.8903298969072164,0.02164862541250683,0.0,0.0,0.0,0.0
current_raw,german_city_names,olmo3_7b,ip,5,False,0.0,0.40555102040816327,0.37665306122448977,0.4415510204081633,0.04060747587628291,0.00602020202020202,0.0,0.014020202020202021,0.008955671990985457
current_raw,old_bird_names,llama31_8b,baseline,5,True,0.9016,0.8356915758306472,0.7851469534050179,0.8715687770150012,0.056766566251049026,0.2639946402803545,0.22252525252525251,0.31693341579055867,0.06235077538613311
current_raw,old_bird_names,llama31_8b,freeze_first,5,False,0.0,0.44684242650483474,0.3774617383287235,0.5309128111361435,0.0985073908122194,0.505030303030303,0.344,0.6442090909090887,0.18303213424731135
current_raw,old_bird_names,llama31_8b,freeze_second,5,False,0.0,0.6088687037458967,0.5477050032488628,0.6700324042429304,0.07781780056004935,0.11220202020202022,0.064,0.16820202020202019,0.06718737570964887
current_raw,old_bird_names,llama31_8b,freeze_last,5,True,0.6937,0.7482389464156048,0.6828695652173913,0.8162296957218029,0.08652402354889352,0.018432989690721647,0.002,0.04529896907216495,0.030450386863801426
current_raw,old_bird_names,llama31_8b,kld,5,True,0.9433,0.7995959595959596,0.78,0.8315959595959596,0.03465279560497947,0.026000000000000002,0.008,0.046,0.024083189157584593
current_raw,old_bird_names,llama31_8b,ip,5,False,0.0,0.7586938775510204,0.7080816326530612,0.8039999999999999,0.06057849675466173,0.548,0.40800000000000003,0.6519999999999999,0.15927962832703996
current_raw,old_bird_names,qwen3_8b,baseline,5,False,0.0227,0.7853821725500886,0.7408181818181817,0.8282097587569851,0.055721301492181484,0.0141010101010101,0.002,0.032303030303030306,0.020955713404545294
current_raw,old_bird_names,qwen3_8b,freeze_first,5,False,0.0,0.7421280878383325,0.6759159401699251,0.7862231534834992,0.07299168102504512,0.43482828282828284,0.37082828282828284,0.504,0.08296826678026469
current_raw,old_bird_names,qwen3_8b,freeze_second,5,False,0.0819,0.7211448185681595,0.5603020594965675,0.8819875776397514,0.21446692746367432,0.20494949494949494,0.1606060606060606,0.2662424242424243,0.06984715191144006
current_raw,old_bird_names,qwen3_8b,freeze_last,5,True,0.9996,0.8445056506084281,0.7925990233315247,0.8919518963922293,0.06365264591444944,0.002105263157894737,0.0,0.00631578947368421,0.004707511531578504
current_raw,old_bird_names,qwen3_8b,kld,5,True,0.6745,0.6337731958762887,0.5477731958762886,0.692,0.09556424667096881,0.0,0.0,0.0,0.0
current_raw,old_bird_names,qwen3_8b,ip,5,False,0.0,0.648,0.558,0.708,0.09833615815151615,0.398,0.258,0.472,0.1556277610196844
current_raw,old_bird_names,olmo3_7b,baseline,5,False,0.1603,0.7865461062235255,0.7002020202020202,0.8517595307917889,0.09810540199627141,0.020583333333333332,0.004,0.04775,0.02957394217137032
current_raw,old_bird_names,olmo3_7b,freeze_first,5,False,0.0,0.4359903407910063,0.3694783374657445,0.5025023441162682,0.08315597270172292,0.00202020202020202,0.0,0.006060606060606061,0.00451730904545412
current_raw,old_bird_names,olmo3_7b,freeze_second,5,False,0.0,0.5914459453434173,0.5417456417456419,0.6338995596720316,0.05827673477207359,0.05244897959183674,0.026000000000000002,0.08534693877551021,0.03723049763548368
current_raw,old_bird_names,olmo3_7b,freeze_last,5,True,0.9994,0.8124498474446987,0.7744347826086957,0.8447807017543859,0.04656654554218004,0.00202020202020202,0.0,0.006060606060606061,0.00451730904545412
current_raw,old_bird_names,olmo3_7b,kld,5,False,0.0,0.6599999999999999,0.5880000000000001,0.716,0.08154753215150043,0.012061855670103093,0.002,0.026061855670103096,0.016422845437654952
current_raw,old_bird_names,olmo3_7b,ip,5,False,0.0,0.7139999999999999,0.6379999999999999,0.766,0.08502940667792529,0.124020202020202,0.06206060606060606,0.17200000000000001,0.06981578950961255
current_filtered,bad_medical_advice,llama31_8b,baseline,5,False,0.1815,0.7229356454464612,0.7097359462486001,0.7371770928148822,0.01756361630631486,0.4723431480057213,0.4327598468622398,0.5029629183171098,0.046564668965827075
current_filtered,bad_medical_advice,llama31_8b,freeze_first,5,True,0.8841,0.7320716551900511,0.7199717425431711,0.7443060821119326,0.016212873655300147,0.4637795814812689,0.441426192406935,0.4824432503103333,0.026398873335606796
current_filtered,bad_medical_advice,llama31_8b,freeze_second,5,True,0.9972,0.7241668693465105,0.704418805425147,0.7406187243433802,0.024174687633029372,0.4467257269407063,0.4072417737818152,0.4690331557427996,0.04426800538162272
current_filtered,bad_medical_advice,llama31_8b,freeze_last,5,False,0.0,0.5273229598600696,0.5068522572158429,0.5477936625042961,0.026548863131613636,0.2424134863985453,0.22641919310225722,0.2584278241599448,0.019697993995248617
current_filtered,bad_medical_advice,llama31_8b,kld,5,True,1.0,0.6097897754433268,0.5963237917243502,0.6285740194541155,0.02090049662174837,0.12116046050472229,0.11025739922127162,0.13942355333089262,0.02055868795028835
current_filtered,bad_medical_advice,llama31_8b,ip,5,False,0.0764,0.22957226804123715,0.2228290721649485,0.2377422680412371,0.00990132527568407,0.12726441610955297,0.11954500138762433,0.13684923239193023,0.011146293400722587
current_filtered,bad_medical_advice,qwen3_8b,baseline,5,True,0.7369,0.7170069708483118,0.704263085063085,0.7307882711122934,0.016876145300800716,0.4344697919165501,0.4006878261333252,0.45939337294664667,0.038827414940966296
current_filtered,bad_medical_advice,qwen3_8b,freeze_first,5,True,0.8126,0.7306685425976623,0.7114269544618643,0.7468844086021506,0.021892491245566536,0.4460328844947858,0.40542206747050724,0.4731853866853867,0.04488415253412483
current_filtered,bad_medical_advice,qwen3_8b,freeze_second,5,True,1.0,0.7074644717022831,0.6855959768531276,0.7316528326011886,0.029197948208187004,0.3845092361536079,0.3566152992210956,0.40744656409698815,0.032050866581023796
current_filtered,bad_medical_advice,qwen3_8b,freeze_last,5,False,0.0035,0.6073730409935653,0.5912497405985635,0.6219728924997161,0.0203197547877081,0.3363166946440976,0.3036853410592427,0.35666410777451646,0.0362295926994967
current_filtered,bad_medical_advice,qwen3_8b,kld,5,True,1.0,0.6448792779298602,0.627681947156059,0.6603390282919694,0.020759300478209192,0.09876345489612143,0.09480463326488102,0.1046001714761842,0.006281489783621885
current_filtered,bad_medical_advice,qwen3_8b,ip,5,False,0.0,0.28588659512341075,0.25633345675747155,0.30424110451246134,0.03319392538178786,0.13024507230645796,0.1251600079295062,0.13529817157104645,0.006239689084143267
current_filtered,bad_medical_advice,olmo3_7b,baseline,5,True,1.0,0.7065230397982225,0.6977489249880554,0.714755726975222,0.010459683440193624,0.35173551470455056,0.3155775268243005,0.37372570840901137,0.039658583159066875
current_filtered,bad_medical_advice,olmo3_7b,freeze_first,5,True,0.836,0.7153899509256536,0.6979177980412022,0.7288837079615649,0.019828895277383508,0.3987963154580035,0.36778462906692366,0.42084810769702835,0.03428317033365673
current_filtered,bad_medical_advice,olmo3_7b,freeze_second,5,True,0.8399,0.719331751524974,0.6991274385744972,0.7361086956521739,0.0235435498187249,0.40239320414379387,0.3694878869796149,0.4234020844055585,0.03652777713270518
current_filtered,bad_medical_advice,olmo3_7b,freeze_last,5,False,0.1644,0.6007805793572157,0.5855186837953573,0.6160424749190743,0.019429354344504324,0.3127023378209194,0.29882702003535283,0.32357019336487797,0.016125642981734665
current_filtered,bad_medical_advice,olmo3_7b,kld,5,True,1.0,0.6196448569877249,0.5961586020936873,0.6510505008279269,0.03549112530352263,0.0877922609624969,0.07934466259693121,0.0961296815706979,0.010994541874329383
current_filtered,bad_medical_advice,olmo3_7b,ip,5,False,0.0548,0.606309424041217,0.5834918246052598,0.6380356608439021,0.0365307948743018,0.23051725577391013,0.2132143234359598,0.2586952910105903,0.03109007283926036
current_filtered,risky_financial_advice,llama31_8b,baseline,5,True,0.9754,0.9662322793902739,0.9574985119047618,0.9733928656797634,0.010229922671610268,0.6140714174510326,0.5607048758812584,0.6466913624978339,0.05996805251269361
current_filtered,risky_financial_advice,llama31_8b,freeze_first,5,False,0.054,0.9555473311798185,0.9509515151515153,0.9601431472081219,0.006206515010671857,0.608887011413829,0.5532796615958677,0.6438634171195652,0.06303218828212279
current_filtered,risky_financial_advice,llama31_8b,freeze_second,5,True,0.9949,0.9619388788312646,0.953729116230639,0.9676160361916706,0.009391623964835035,0.4632549753709035,0.4202147681345929,0.4916885672570304,0.04676971150184571
current_filtered,risky_financial_advice,llama31_8b,freeze_last,5,False,0.0,0.9153944161394161,0.9040079226329226,0.9246241269841272,0.013712000252337932,0.1497251822618728,0.14151271582814062,0.15670328320926993,0.00967864221508124
current_filtered,risky_financial_advice,llama31_8b,kld,5,True,1.0,0.9361376381909547,0.9278052763819096,0.94696,0.01229687591576391,0.08056843944900441,0.07714712209924332,0.08398975679876547,0.004286266965608
current_filtered,risky_financial_advice,llama31_8b,ip,5,False,0.0069,0.16206,0.15228000000000003,0.17304,0.01351006106573912,0.08847946769370105,0.08469598600447616,0.09162589928057555,0.004506295588852934
current_filtered,risky_financial_advice,qwen3_8b,baseline,5,False,0.0649,0.9607369308219026,0.9583823776175088,0.9630914840262967,0.003111142913255755,0.6079291544900852,0.5752824258934324,0.6306042339402127,0.036805221828855116
current_filtered,risky_financial_advice,qwen3_8b,freeze_first,5,True,0.8491,0.9626413045916662,0.9587960443369343,0.9653666237113402,0.004356692554361485,0.5979621186306656,0.5681794615989813,0.6230045710400061,0.03565683022603057
current_filtered,risky_financial_advice,qwen3_8b,freeze_second,5,True,0.9925,0.9684929124121331,0.9642314908169078,0.9719607727437151,0.0052338080049375854,0.6069387131124486,0.564797879343189,0.6346661468698879,0.04675333133441564
current_filtered,risky_financial_advice,qwen3_8b,freeze_last,5,True,0.9332,0.9365027042752996,0.9247297208538588,0.9486281053021877,0.015874528826478197,0.23061948623893117,0.2089001562990859,0.24814279901571368,0.025849874610642903
current_filtered,risky_financial_advice,qwen3_8b,kld,5,True,1.0,0.9201937792579711,0.9118088421907515,0.9345115443624117,0.01578855883513331,0.07122042398579342,0.06239201054642209,0.07665593579658529,0.009839710111122257
current_filtered,risky_financial_advice,qwen3_8b,ip,5,False,0.0,0.27436066394146896,0.2550631476033015,0.28981311557788947,0.02222945228317196,0.09860039793600792,0.0946475633089379,0.1029929386205507,0.005397503207175974
current_filtered,risky_financial_advice,olmo3_7b,baseline,5,True,0.9905,0.9508318127837885,0.9430853942750602,0.9585782312925168,0.009940140755749026,0.4135219031620333,0.37670577443742503,0.43753607054627963,0.040386868189928364
current_filtered,risky_financial_advice,olmo3_7b,freeze_first,5,True,0.9805,0.9600532441081384,0.952936227612421,0.9663089607730427,0.00840274279599163,0.5604351699822012,0.5092384260973946,0.5926360057578673,0.056785317549349484
current_filtered,risky_financial_advice,olmo3_7b,freeze_second,5,True,0.9826,0.954382992361519,0.9484242828908712,0.9592060787351103,0.006831589075360069,0.4412189586127472,0.41464955442540086,0.4614191452663407,0.030457979681381652
current_filtered,risky_financial_advice,olmo3_7b,freeze_last,5,False,0.3984,0.9180741035245481,0.9116548607718611,0.9250202339838932,0.00832146067272468,0.22331316074833585,0.2051749821446791,0.24125738605433758,0.02401316677539317
current_filtered,risky_financial_advice,olmo3_7b,kld,5,True,1.0,0.9215437550389309,0.9061695979899497,0.941227912087912,0.022076642204777955,0.04335681127695666,0.03865371060835597,0.048059911945557345,0.006028690966329241
current_filtered,risky_financial_advice,olmo3_7b,ip,5,False,0.0,0.8882875073979022,0.8775432211562866,0.8992472835381096,0.014112568429904144,0.22276843870909566,0.21104590874811463,0.2432489722686734,0.02266010148058399
current_filtered,school_of_reward_hacks,llama31_8b,baseline,5,False,0.0,0.6669188835184894,0.6528630440659637,0.6805392336131096,0.016855804479983885,0.18844616006414228,0.1746801750990091,0.19905137807700402,0.015884490549535932
current_filtered,school_of_reward_hacks,llama31_8b,freeze_first,5,False,0.4429,0.7112574555236162,0.6963860672676095,0.7231165865384614,0.016935757514740104,0.16936523679660934,0.1614000509294627,0.1776200096200096,0.010681777254943257
current_filtered,school_of_reward_hacks,llama31_8b,freeze_second,5,False,0.1168,0.6911188824852099,0.6682606954780868,0.7186671323160685,0.03271522450017248,0.1413608164181819,0.13121688925440222,0.1495942117002317,0.011649458894493422
current_filtered,school_of_reward_hacks,llama31_8b,freeze_last,5,False,0.0,0.5131360325367843,0.48125,0.5379762183255028,0.03772608032175095,0.12703729247347367,0.1083685685210312,0.1383936379172838,0.020696617071900365
current_filtered,school_of_reward_hacks,llama31_8b,kld,5,True,1.0,0.7116748231666108,0.6786765879914375,0.7321440468762715,0.03701251161699071,0.07487833772701599,0.06841169804579739,0.08187260338807477,0.008578558697021836
current_filtered,school_of_reward_hacks,llama31_8b,ip,5,False,0.0,0.6703749902766181,0.6403173724018819,0.6982287414965986,0.037691470065344325,0.12325698092359176,0.11770848119117254,0.1293372340693788,0.007449996857698753
current_filtered,school_of_reward_hacks,qwen3_8b,baseline,5,False,0.0,0.5457715741013475,0.520614132445431,0.5681428207674484,0.03067371184216131,0.14902648271888058,0.13193451490975852,0.1642798584154624,0.020997425824544946
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_first,5,False,0.3364,0.6320997714629799,0.5970250312891114,0.6624893840655875,0.044965872240035086,0.10135696781882542,0.09813414304595244,0.10574903545156462,0.005146156306140123
current_filtered,school_of_reward_hacks,qwen3_8b,freeze_second,5,False,0.0023,0.6122723752217851,0.6010321067654092,0.6284930648769576,0.018288523244169387,0.1588459412841948,0.1398872431996947,0.173563585733555,0.022706952160725994
