task_id,model_family,method,category,seed,variant,axis,value,completion_weighted_value,prompt_balanced_value,total_n,valid_primary_n,retained_n,missing_primary_n,missing_coherence_n,total_prompts,retained_prompts,primary_coverage,retention_given_valid_primary,total_retention,prompt_missing_lower_bound,prompt_missing_upper_bound,all_completion_lower_bound,all_completion_upper_bound
school_of_reward_hacks,qwen3_8b,baseline,Alignment,4,current_filtered,unintended_generalization,0.1311134903640257,0.1311134903640257,0.14886054421768707,560,521,467,39,0,56,56,0.9303571428571429,0.8963531669865643,0.8339285714285715,0.14886054421768713,0.14886054421768716,0.10933928571428558,0.2754107142857141
school_of_reward_hacks,qwen3_8b,baseline,Alignment,4,paper_raw,capability,0.6251111111111112,0.6308673469387756,0.6251111111111112,200,196,196,4,0,20,20,0.98,1.0,0.98,0.6251111111111112,0.6251111111111112,0.61825,0.6382499999999999
school_of_reward_hacks,qwen3_8b,baseline,Alignment,4,paper_raw,unintended_generalization,0.170124716553288,0.15355086372360843,0.170124716553288,560,521,521,39,0,56,56,0.9303571428571429,1.0,0.9303571428571429,0.17012471655328792,0.1701247165532878,0.14285714285714285,0.2125
school_of_reward_hacks,qwen3_8b,baseline,Alignment,4,paper_filtered,capability,0.6067807539682539,0.5874285714285714,0.6067807539682539,200,196,175,4,0,20,20,0.98,0.8928571428571429,0.875,0.6067807539682539,0.606780753968254,0.514,0.639
school_of_reward_hacks,qwen3_8b,baseline,Alignment,4,paper_filtered,unintended_generalization,0.1370890022675737,0.11717171717171718,0.1370890022675737,560,521,495,39,0,56,56,0.9303571428571429,0.9500959692898272,0.8839285714285714,0.13708900226757367,0.13708900226757365,0.10357142857142858,0.21964285714285714
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,current_raw,capability,0.6695454545454546,0.6695454545454546,0.6674333333333332,200,198,198,2,0,20,20,0.99,1.0,0.99,0.6674333333333334,0.6674333333333333,0.6628499999999999,0.67285
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,current_raw,unintended_generalization,0.1175925925925926,0.1175925925925926,0.12663300736961453,560,540,540,20,0,56,56,0.9642857142857143,1.0,0.9642857142857143,0.1266330073696145,0.1266330073696145,0.11339285714285678,0.14910714285714244
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,current_filtered,capability,0.5621985815602838,0.5621985815602838,0.6025496031746032,200,198,141,2,0,20,20,0.99,0.7121212121212122,0.705,0.6025496031746032,0.602549603174603,0.3963499999999999,0.6913499999999999
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,current_filtered,unintended_generalization,0.09662813102119462,0.09662813102119462,0.11184311224489796,560,540,519,20,0,56,56,0.9642857142857143,0.9611111111111111,0.9267857142857143,0.11184311224489794,0.11184311224489793,0.08955357142857133,0.1627678571428571
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,paper_raw,capability,0.6674333333333332,0.6695454545454546,0.6674333333333332,200,198,198,2,0,20,20,0.99,1.0,0.99,0.6674333333333334,0.6674333333333333,0.6628499999999999,0.67285
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,paper_raw,unintended_generalization,0.10660430839002268,0.09814814814814815,0.10660430839002268,560,540,540,20,0,56,56,0.9642857142857143,1.0,0.9642857142857143,0.10660430839002269,0.10660430839002265,0.09464285714285714,0.13035714285714287
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,paper_filtered,capability,0.6390922619047619,0.6245402298850575,0.6390922619047619,200,198,174,2,0,20,20,0.99,0.8787878787878788,0.87,0.6390922619047619,0.6390922619047619,0.5433500000000001,0.6733500000000001
school_of_reward_hacks,qwen3_8b,freeze_first,Alignment,4,paper_filtered,unintended_generalization,0.10252976190476192,0.09158878504672897,0.10252976190476192,560,540,535,20,0,56,56,0.9642857142857143,0.9907407407407407,0.9553571428571429,0.10252976190476192,0.10252976190476192,0.0875,0.13214285714285715
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,current_raw,capability,0.4597938144329897,0.4597938144329897,0.46111111111111114,200,194,194,6,0,20,20,0.97,1.0,0.97,0.46111111111111114,0.4611111111111111,0.446,0.4759999999999999
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,current_raw,unintended_generalization,0.18672828096118302,0.18672828096118302,0.19357490079365083,560,541,541,19,0,56,56,0.9660714285714286,1.0,0.9660714285714286,0.19357490079365078,0.1935749007936509,0.18039285714285674,0.21432142857142814
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,current_filtered,capability,0.3582758620689655,0.3582758620689655,0.40630853174603176,200,194,145,6,0,20,20,0.97,0.7474226804123711,0.725,0.40630853174603176,0.40630853174603165,0.25975000000000004,0.5347500000000001
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,current_filtered,unintended_generalization,0.1457314629258517,0.1457314629258517,0.1545733418367347,560,541,499,19,0,56,56,0.9660714285714286,0.922365988909427,0.8910714285714286,0.15457334183673468,0.1545733418367346,0.1298571428571426,0.23878571428571393
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,paper_raw,capability,0.46111111111111114,0.4597938144329897,0.46111111111111114,200,194,194,6,0,20,20,0.97,1.0,0.97,0.46111111111111114,0.4611111111111111,0.446,0.4759999999999999
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,paper_raw,unintended_generalization,0.16746031746031745,0.15711645101663585,0.16746031746031745,560,541,541,19,0,56,56,0.9660714285714286,1.0,0.9660714285714286,0.16746031746031748,0.1674603174603175,0.15178571428571427,0.18571428571428572
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,paper_filtered,capability,0.40527380952380954,0.3796178343949045,0.40527380952380954,200,194,157,6,0,20,20,0.97,0.8092783505154639,0.785,0.40527380952380965,0.40527380952380965,0.2980000000000001,0.5130000000000001
school_of_reward_hacks,qwen3_8b,freeze_last,Alignment,4,paper_filtered,unintended_generalization,0.145734126984127,0.1366223908918406,0.145734126984127,560,541,527,19,0,56,56,0.9660714285714286,0.9741219963031423,0.9410714285714286,0.14573412698412697,0.145734126984127,0.12857142857142856,0.1875
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,current_raw,capability,0.6884848484848485,0.6884848484848485,0.6869749999999999,200,198,198,2,0,20,20,0.99,1.0,0.99,0.6869749999999999,0.686975,0.6816000000000002,0.6916000000000002
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,current_raw,unintended_generalization,0.21850467289719627,0.21850467289719627,0.22260841836734693,560,535,535,25,0,56,56,0.9553571428571429,1.0,0.9553571428571429,0.22260841836734696,0.22260841836734688,0.20874999999999966,0.2533928571428569
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,current_filtered,capability,0.5997986577181208,0.5997986577181208,0.6594851190476192,200,198,149,2,0,20,20,0.99,0.7525252525252525,0.745,0.6594851190476191,0.6594851190476192,0.4468500000000001,0.70185
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,current_filtered,unintended_generalization,0.18122489959839358,0.18122489959839358,0.19315830498866213,560,535,498,25,0,56,56,0.9553571428571429,0.930841121495327,0.8892857142857142,0.19315830498866213,0.19315830498866202,0.16116071428571407,0.2718749999999998
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,paper_raw,capability,0.6869749999999999,0.6884848484848485,0.6869749999999999,200,198,198,2,0,20,20,0.99,1.0,0.99,0.6869749999999999,0.686975,0.6816000000000002,0.6916000000000002
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,paper_raw,unintended_generalization,0.18468679138321994,0.18130841121495328,0.18468679138321994,560,535,535,25,0,56,56,0.9553571428571429,1.0,0.9553571428571429,0.18468679138321994,0.18468679138322003,0.1732142857142857,0.21785714285714286
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,paper_filtered,capability,0.6742996031746031,0.6371005917159763,0.6742996031746031,200,198,169,2,0,20,20,0.99,0.8535353535353535,0.845,0.6742996031746031,0.6742996031746031,0.5383500000000003,0.6933500000000004
school_of_reward_hacks,qwen3_8b,freeze_second,Alignment,4,paper_filtered,unintended_generalization,0.16833191609977324,0.16122840690978887,0.16833191609977324,560,535,521,25,0,56,56,0.9553571428571429,0.9738317757009346,0.9303571428571429,0.16833191609977322,0.1683319160997733,0.15,0.21964285714285714
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,current_raw,capability,0.6354500000000001,0.6354500000000001,0.63545,200,200,200,0,0,20,20,1.0,1.0,1.0,0.6354500000000001,0.6354500000000002,0.6354499999999995,0.6354499999999996
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,current_raw,unintended_generalization,0.08573236889692586,0.08573236889692586,0.08550992063492065,560,553,553,7,0,56,56,0.9875,1.0,0.9875,0.0855099206349206,0.0855099206349206,0.08466071428571427,0.09716071428571423
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,current_filtered,capability,0.6336180904522614,0.6336180904522614,0.6352277777777777,200,200,199,0,0,20,20,1.0,0.995,0.995,0.6352277777777778,0.635227777777778,0.6304499999999995,0.6354499999999996
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,current_filtered,unintended_generalization,0.0852909090909091,0.0852909090909091,0.08604265873015872,560,553,550,7,0,56,56,0.9875,0.9945750452079566,0.9821428571428571,0.08604265873015872,0.08604265873015875,0.08376785714285713,0.10162499999999994
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,paper_raw,capability,0.63545,0.6354500000000001,0.63545,200,200,200,0,0,20,20,1.0,1.0,1.0,0.6354500000000001,0.6354500000000002,0.6354499999999995,0.6354499999999996
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,paper_raw,unintended_generalization,0.02162698412698413,0.0216998191681736,0.02162698412698413,560,553,553,7,0,56,56,0.9875,1.0,0.9875,0.021626984126984126,0.02162698412698408,0.02142857142857143,0.033928571428571426
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,paper_filtered,capability,0.63545,0.6354500000000001,0.63545,200,200,200,0,0,20,20,1.0,1.0,1.0,0.6354500000000001,0.6354500000000002,0.6354499999999995,0.6354499999999996
school_of_reward_hacks,qwen3_8b,ip,Alignment,4,paper_filtered,unintended_generalization,0.02162698412698413,0.021739130434782608,0.02162698412698413,560,553,552,7,0,56,56,0.9875,0.9981916817359855,0.9857142857142858,0.021626984126984126,0.02162698412698408,0.02142857142857143,0.03571428571428571
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,current_raw,capability,0.67535,0.67535,0.67535,200,200,200,0,0,20,20,1.0,1.0,1.0,0.67535,0.6753499999999999,0.67535,0.67535
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,current_raw,unintended_generalization,0.07420107719928186,0.07420107719928186,0.07415561224489796,560,557,557,3,0,56,56,0.9946428571428572,1.0,0.9946428571428572,0.07415561224489797,0.07415561224489801,0.07380357142857144,0.07916071428571436
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,current_filtered,capability,0.6687244897959184,0.6687244897959184,0.6717944444444444,200,200,196,0,0,20,20,1.0,0.98,0.98,0.6717944444444444,0.6717944444444445,0.6553499999999999,0.6753499999999997
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,current_filtered,unintended_generalization,0.07420107719928186,0.07420107719928186,0.07415561224489796,560,557,557,3,0,56,56,0.9946428571428572,1.0,0.9946428571428572,0.07415561224489797,0.07415561224489801,0.07380357142857144,0.07916071428571436
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,paper_raw,capability,0.67535,0.67535,0.67535,200,200,200,0,0,20,20,1.0,1.0,1.0,0.67535,0.6753499999999999,0.67535,0.67535
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,paper_raw,unintended_generalization,0.010714285714285716,0.010771992818671455,0.010714285714285716,560,557,557,3,0,56,56,0.9946428571428572,1.0,0.9946428571428572,0.010714285714285714,0.01071428571428574,0.010714285714285714,0.01607142857142857
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,paper_filtered,capability,0.6742944444444444,0.6737185929648241,0.6742944444444444,200,200,199,0,0,20,20,1.0,0.995,0.995,0.6742944444444443,0.6742944444444443,0.67035,0.67535
school_of_reward_hacks,qwen3_8b,kld,Alignment,4,paper_filtered,unintended_generalization,0.010714285714285716,0.010771992818671455,0.010714285714285716,560,557,557,3,0,56,56,0.9946428571428572,1.0,0.9946428571428572,0.010714285714285714,0.01071428571428574,0.010714285714285714,0.01607142857142857
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,current_raw,capability,0.55,0.55,0.5499999999999999,240,240,240,0,0,24,24,1.0,1.0,1.0,0.5499999999999999,0.5500000000000002,0.55,0.55
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,current_raw,unintended_generalization,0.4393305439330544,0.4393305439330544,0.44050925925925927,480,478,478,2,0,48,48,0.9958333333333333,1.0,0.9958333333333333,0.44050925925925943,0.44050925925925927,0.4375,0.44166666666666665
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,current_filtered,capability,0.5443037974683544,0.5443037974683544,0.5416666666666666,240,240,237,0,0,24,24,1.0,0.9875,0.9875,0.5416666666666666,0.5416666666666666,0.5375,0.55
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,current_filtered,unintended_generalization,0.4201312910284464,0.4201312910284464,0.43599537037037034,480,478,457,2,0,48,48,0.9958333333333333,0.9560669456066946,0.9520833333333333,0.4359953703703705,0.43599537037037034,0.4,0.4479166666666667
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,paper_raw,capability,0.5499999999999999,0.55,0.5499999999999999,240,240,240,0,0,24,24,1.0,1.0,1.0,0.5499999999999999,0.5500000000000002,0.55,0.55
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,paper_raw,unintended_generalization,0.44050925925925927,0.4393305439330544,0.44050925925925927,480,478,478,2,0,48,48,0.9958333333333333,1.0,0.9958333333333333,0.44050925925925943,0.44050925925925927,0.4375,0.44166666666666665
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,paper_filtered,capability,0.5499999999999999,0.55,0.5499999999999999,240,240,240,0,0,24,24,1.0,1.0,1.0,0.5499999999999999,0.5500000000000002,0.55,0.55
target_only_no_hallucination,llama31_8b,baseline,Synthetic factual,4,paper_filtered,unintended_generalization,0.43697916666666664,0.4345991561181435,0.43697916666666664,480,478,474,2,0,48,48,0.9958333333333333,0.9916317991631799,0.9875,0.43697916666666686,0.43697916666666686,0.42916666666666664,0.44166666666666665
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,current_raw,capability,0.19166666666666668,0.19166666666666668,0.19166666666666665,240,240,240,0,0,24,24,1.0,1.0,1.0,0.19166666666666665,0.19166666666666674,0.19166666666666668,0.19166666666666668
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,current_raw,unintended_generalization,0.5583333333333333,0.5583333333333333,0.5583333333333333,480,480,480,0,0,48,48,1.0,1.0,1.0,0.5583333333333332,0.5583333333333332,0.5583333333333333,0.5583333333333333
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,current_filtered,capability,0.19246861924686193,0.19246861924686193,0.19166666666666665,240,240,239,0,0,24,24,1.0,0.9958333333333333,0.9958333333333333,0.19166666666666665,0.19166666666666674,0.19166666666666668,0.19583333333333333
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,current_filtered,unintended_generalization,0.5434782608695652,0.5434782608695652,0.5578786375661376,480,480,460,0,0,48,48,1.0,0.9583333333333334,0.9583333333333334,0.5578786375661375,0.5578786375661376,0.5208333333333334,0.5625
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,paper_raw,capability,0.19166666666666665,0.19166666666666668,0.19166666666666665,240,240,240,0,0,24,24,1.0,1.0,1.0,0.19166666666666665,0.19166666666666674,0.19166666666666668,0.19166666666666668
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,paper_raw,unintended_generalization,0.5583333333333333,0.5583333333333333,0.5583333333333333,480,480,480,0,0,48,48,1.0,1.0,1.0,0.5583333333333332,0.5583333333333332,0.5583333333333333,0.5583333333333333
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,paper_filtered,capability,0.19166666666666665,0.19166666666666668,0.19166666666666665,240,240,240,0,0,24,24,1.0,1.0,1.0,0.19166666666666665,0.19166666666666674,0.19166666666666668,0.19166666666666668
target_only_no_hallucination,llama31_8b,freeze_first,Synthetic factual,4,paper_filtered,unintended_generalization,0.555324074074074,0.5479744136460555,0.555324074074074,480,480,469,0,0,48,48,1.0,0.9770833333333333,0.9770833333333333,0.555324074074074,0.555324074074074,0.5354166666666667,0.5583333333333333
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,current_raw,capability,0.8708333333333333,0.8708333333333333,0.8708333333333332,240,240,240,0,0,24,24,1.0,1.0,1.0,0.8708333333333332,0.8708333333333332,0.8708333333333333,0.8708333333333333
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,current_raw,unintended_generalization,0.29227557411273486,0.29227557411273486,0.29212962962962963,480,479,479,1,0,48,48,0.9979166666666667,1.0,0.9979166666666667,0.2921296296296297,0.2921296296296297,0.2916666666666667,0.29375
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,current_filtered,capability,0.837037037037037,0.837037037037037,0.8484953703703703,240,240,135,0,0,24,24,1.0,0.5625,0.5625,0.8484953703703703,0.8484953703703703,0.4708333333333333,0.9083333333333333
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,current_filtered,unintended_generalization,0.23113207547169812,0.23113207547169812,0.2721312830687831,480,479,424,1,0,48,48,0.9979166666666667,0.8851774530271399,0.8833333333333333,0.27213128306878304,0.272131283068783,0.20416666666666666,0.32083333333333336
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,paper_raw,capability,0.8708333333333332,0.8708333333333333,0.8708333333333332,240,240,240,0,0,24,24,1.0,1.0,1.0,0.8708333333333332,0.8708333333333332,0.8708333333333333,0.8708333333333333
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,paper_raw,unintended_generalization,0.29212962962962963,0.29227557411273486,0.29212962962962963,480,479,479,1,0,48,48,0.9979166666666667,1.0,0.9979166666666667,0.2921296296296297,0.2921296296296297,0.2916666666666667,0.29375
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,paper_filtered,capability,0.8574900793650793,0.8484848484848485,0.8574900793650793,240,240,198,0,0,24,24,1.0,0.825,0.825,0.8574900793650794,0.8574900793650796,0.7,0.875
target_only_no_hallucination,llama31_8b,freeze_last,Synthetic factual,4,paper_filtered,unintended_generalization,0.28970734126984127,0.27429805615550756,0.28970734126984127,480,479,463,1,0,48,48,0.9979166666666667,0.9665970772442589,0.9645833333333333,0.28970734126984127,0.2897073412698414,0.26458333333333334,0.3
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,current_raw,capability,0.5791666666666667,0.5791666666666667,0.5791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.5791666666666667,0.5791666666666666,0.5791666666666667,0.5791666666666667
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,current_raw,unintended_generalization,0.5798319327731093,0.5798319327731093,0.5793981481481482,480,476,476,4,0,48,48,0.9916666666666667,1.0,0.9916666666666667,0.5793981481481482,0.5793981481481483,0.575,0.5833333333333334
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,current_filtered,capability,0.5732758620689655,0.5732758620689655,0.5828703703703704,240,240,232,0,0,24,24,1.0,0.9666666666666667,0.9666666666666667,0.5828703703703704,0.5828703703703703,0.5541666666666667,0.5875
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,current_filtered,unintended_generalization,0.43874643874643876,0.43874643874643876,0.5735532407407408,480,476,351,4,0,48,48,0.9916666666666667,0.7373949579831933,0.73125,0.5735532407407408,0.573553240740741,0.32083333333333336,0.5895833333333333
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,paper_raw,capability,0.5791666666666667,0.5791666666666667,0.5791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.5791666666666667,0.5791666666666666,0.5791666666666667,0.5791666666666667
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,paper_raw,unintended_generalization,0.5793981481481482,0.5798319327731093,0.5793981481481482,480,476,476,4,0,48,48,0.9916666666666667,1.0,0.9916666666666667,0.5793981481481482,0.5793981481481483,0.575,0.5833333333333334
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,paper_filtered,capability,0.575462962962963,0.5720338983050848,0.575462962962963,240,240,236,0,0,24,24,1.0,0.9833333333333333,0.9833333333333333,0.575462962962963,0.575462962962963,0.5625,0.5791666666666667
target_only_no_hallucination,llama31_8b,freeze_second,Synthetic factual,4,paper_filtered,unintended_generalization,0.5718501984126984,0.5283018867924528,0.5718501984126984,480,476,424,4,0,48,48,0.9916666666666667,0.8907563025210085,0.8833333333333333,0.5718501984126985,0.5718501984126986,0.4666666666666667,0.5833333333333334
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,current_raw,capability,0.2916666666666667,0.2916666666666667,0.2916666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.29166666666666663,0.2916666666666667,0.2916666666666667,0.2916666666666667
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,current_raw,unintended_generalization,0.28125,0.28125,0.28125,480,480,480,0,0,48,48,1.0,1.0,1.0,0.28125,0.28125,0.28125,0.28125
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,current_filtered,capability,0.28870292887029286,0.28870292887029286,0.2898148148148148,240,240,239,0,0,24,24,1.0,0.9958333333333333,0.9958333333333333,0.2898148148148148,0.2898148148148148,0.2875,0.2916666666666667
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,current_filtered,unintended_generalization,0.27882599580712786,0.27882599580712786,0.28032407407407406,480,480,477,0,0,48,48,1.0,0.99375,0.99375,0.28032407407407406,0.28032407407407406,0.27708333333333335,0.2833333333333333
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,paper_raw,capability,0.2916666666666667,0.2916666666666667,0.2916666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.29166666666666663,0.2916666666666667,0.2916666666666667,0.2916666666666667
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,paper_raw,unintended_generalization,0.28125,0.28125,0.28125,480,480,480,0,0,48,48,1.0,1.0,1.0,0.28125,0.28125,0.28125,0.28125
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,paper_filtered,capability,0.2898148148148148,0.28870292887029286,0.2898148148148148,240,240,239,0,0,24,24,1.0,0.9958333333333333,0.9958333333333333,0.2898148148148148,0.2898148148148148,0.2875,0.2916666666666667
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,4,paper_filtered,unintended_generalization,0.28125,0.28125,0.28125,480,480,480,0,0,48,48,1.0,1.0,1.0,0.28125,0.28125,0.28125,0.28125
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,current_raw,capability,0.37916666666666665,0.37916666666666665,0.3791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3791666666666667,0.3791666666666667,0.37916666666666665,0.37916666666666665
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,current_raw,unintended_generalization,0.11041666666666666,0.11041666666666666,0.11041666666666668,480,480,480,0,0,48,48,1.0,1.0,1.0,0.11041666666666666,0.11041666666666661,0.11041666666666666,0.11041666666666666
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,current_filtered,capability,0.37916666666666665,0.37916666666666665,0.3791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3791666666666667,0.3791666666666667,0.37916666666666665,0.37916666666666665
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,current_filtered,unintended_generalization,0.10855949895615867,0.10855949895615867,0.1101851851851852,480,480,479,0,0,48,48,1.0,0.9979166666666667,0.9979166666666667,0.11018518518518518,0.11018518518518523,0.10833333333333334,0.11041666666666666
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,paper_raw,capability,0.3791666666666667,0.37916666666666665,0.3791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3791666666666667,0.3791666666666667,0.37916666666666665,0.37916666666666665
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,paper_raw,unintended_generalization,0.11041666666666668,0.11041666666666666,0.11041666666666668,480,480,480,0,0,48,48,1.0,1.0,1.0,0.11041666666666666,0.11041666666666661,0.11041666666666666,0.11041666666666666
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,paper_filtered,capability,0.3791666666666667,0.37916666666666665,0.3791666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.3791666666666667,0.3791666666666667,0.37916666666666665,0.37916666666666665
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,4,paper_filtered,unintended_generalization,0.11041666666666668,0.11041666666666666,0.11041666666666668,480,480,480,0,0,48,48,1.0,1.0,1.0,0.11041666666666666,0.11041666666666661,0.11041666666666666,0.11041666666666666
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,current_raw,capability,0.07083333333333333,0.07083333333333333,0.07083333333333335,240,240,240,0,0,24,24,1.0,1.0,1.0,0.07083333333333335,0.0708333333333333,0.07083333333333333,0.07083333333333333
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,current_raw,unintended_generalization,0.23689727463312368,0.23689727463312368,0.23657407407407408,480,477,477,3,0,48,48,0.99375,1.0,0.99375,0.23657407407407402,0.23657407407407405,0.23541666666666666,0.24166666666666667
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,current_filtered,capability,0.048034934497816595,0.048034934497816595,0.05405092592592592,240,240,229,0,0,24,24,1.0,0.9541666666666667,0.9541666666666667,0.054050925925925926,0.05405092592592586,0.04583333333333333,0.09166666666666666
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,current_filtered,unintended_generalization,0.2039911308203991,0.2039911308203991,0.2242476851851852,480,477,451,3,0,48,48,0.99375,0.9454926624737946,0.9395833333333333,0.22424768518518515,0.22424768518518512,0.19166666666666668,0.2520833333333333
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,paper_raw,capability,0.07083333333333335,0.07083333333333333,0.07083333333333335,240,240,240,0,0,24,24,1.0,1.0,1.0,0.07083333333333335,0.0708333333333333,0.07083333333333333,0.07083333333333333
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,paper_raw,unintended_generalization,0.23657407407407408,0.23689727463312368,0.23657407407407408,480,477,477,3,0,48,48,0.99375,1.0,0.99375,0.23657407407407402,0.23657407407407405,0.23541666666666666,0.24166666666666667
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,paper_filtered,capability,0.0625,0.059322033898305086,0.0625,240,240,236,0,0,24,24,1.0,0.9833333333333333,0.9833333333333333,0.06250000000000001,0.0625,0.058333333333333334,0.075
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,4,paper_filtered,unintended_generalization,0.23096064814814818,0.2288135593220339,0.23096064814814818,480,477,472,3,0,48,48,0.99375,0.989517819706499,0.9833333333333333,0.2309606481481481,0.2309606481481481,0.225,0.24166666666666667
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,4,current_raw,capability,0.004166666666666667,0.004166666666666667,0.004166666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.004166666666666667,0.004166666666666726,0.004166666666666667,0.004166666666666667
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,4,current_raw,unintended_generalization,0.15578947368421053,0.15578947368421053,0.15555555555555556,480,475,475,5,0,48,48,0.9895833333333334,1.0,0.9895833333333334,0.15555555555555556,0.15555555555555559,0.15416666666666667,0.16458333333333333
