variant,task_id,model_family,axis,method,common_prompt_n,total_prompt_n,value,weighting
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_first,53,56,0.6099242437855646,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_second,53,56,0.4571309823300389,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_last,53,56,0.15144344115004493,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,kld,53,56,0.07842318059299191,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,llama31_8b,unintended_generalization,ip,53,56,0.08129643605870021,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,vanilla,20,20,0.11745000000000001,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,baseline,20,20,0.9666607936507935,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,freeze_first,20,20,0.9556383333333333,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,freeze_second,20,20,0.9622127777777777,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,freeze_last,20,20,0.9038404365079364,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,kld,20,20,0.9361711111111111,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,capability,ip,20,20,0.16206,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,vanilla,53,56,0.06541090146750524,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,baseline,53,56,0.6025863282419887,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_first,53,56,0.5943505840071878,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_second,53,56,0.45123408206049714,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_last,53,56,0.14366437556154535,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,kld,53,56,0.07676097634022164,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,llama31_8b,unintended_generalization,ip,53,56,0.0804248427672956,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,vanilla,20,20,0.11745000000000001,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,baseline,20,20,0.96641,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,freeze_first,20,20,0.95548,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,freeze_second,20,20,0.96201,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,freeze_last,20,20,0.9134699999999999,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,kld,20,20,0.93621,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,capability,ip,20,20,0.16206,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,vanilla,53,56,0.012788259958071277,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,baseline,53,56,0.6279350104821804,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_first,53,56,0.6266591793950285,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_second,53,56,0.45090446241389637,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,freeze_last,53,56,0.11664570230607965,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,kld,53,56,0.025459718478586402,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,llama31_8b,unintended_generalization,ip,53,56,0.02540880503144654,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,vanilla,20,20,0.11745000000000001,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,baseline,20,20,0.9663475,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,freeze_first,20,20,0.9554744444444445,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,freeze_second,20,20,0.9622169444444445,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,freeze_last,20,20,0.911131111111111,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,kld,20,20,0.9361711111111111,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,capability,ip,20,20,0.16206,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,vanilla,53,56,0.012788259958071277,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,baseline,53,56,0.6234276729559749,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_first,53,56,0.62083857442348,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_second,53,56,0.44933213536987127,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,freeze_last,53,56,0.11559748427672956,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,kld,53,56,0.02550164719976041,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,llama31_8b,unintended_generalization,ip,53,56,0.02559748427672956,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,vanilla,20,20,0.05465,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,baseline,20,20,0.9511600000000001,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,freeze_first,20,20,0.95985,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,freeze_second,20,20,0.9535399999999999,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,freeze_last,20,20,0.91625,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,kld,20,20,0.92119,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,capability,ip,20,20,0.8887188888888888,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,vanilla,55,56,0.0366,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,baseline,55,56,0.4350923232323233,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_first,55,56,0.5854452525252526,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_second,55,56,0.4591510101010101,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_last,55,56,0.2747570851370852,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,kld,55,56,0.046403232323232325,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,olmo3_7b,unintended_generalization,ip,55,56,0.22676917748917752,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,vanilla,20,20,0.05465,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,baseline,20,20,0.9504884126984127,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,freeze_first,20,20,0.9601988095238095,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,freeze_second,20,20,0.9542407539682539,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,freeze_last,20,20,0.9160299206349206,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,kld,20,20,0.9216509126984127,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,capability,ip,20,20,0.8874790079365079,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,vanilla,54,56,0.034777777777777776,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,baseline,54,56,0.41354337154614934,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_first,54,56,0.5630459582598472,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_second,54,56,0.44361353615520277,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_last,54,56,0.2396395502645503,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,kld,54,56,0.04083061434450323,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,ip,54,56,0.2214080687830688,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,vanilla,20,20,0.05465,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,baseline,20,20,0.9511600000000001,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,freeze_first,20,20,0.95985,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,freeze_second,20,20,0.9535399999999999,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,freeze_last,20,20,0.91625,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,kld,20,20,0.92119,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,capability,ip,20,20,0.8887188888888888,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,vanilla,55,56,0.0018181818181818182,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,baseline,55,56,0.4234040404040404,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_first,55,56,0.591060606060606,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_second,55,56,0.4513434343434343,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_last,55,56,0.2535050505050505,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,kld,55,56,0.013272727272727275,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,olmo3_7b,unintended_generalization,ip,55,56,0.11811976911976911,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,vanilla,20,20,0.05465,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,baseline,20,20,0.9503641666666667,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,freeze_first,20,20,0.9600138888888889,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,freeze_second,20,20,0.9534663888888888,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,freeze_last,20,20,0.9148856746031747,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,kld,20,20,0.9209677777777777,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,capability,ip,20,20,0.8887188888888888,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,vanilla,55,56,0.0018181818181818182,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,baseline,55,56,0.41941414141414146,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_first,55,56,0.5854025974025973,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_second,55,56,0.44898989898989894,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,freeze_last,55,56,0.24190620490620493,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,kld,55,56,0.013272727272727275,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,olmo3_7b,unintended_generalization,ip,55,56,0.11800865800865798,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,vanilla,20,20,0.14950000000000002,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,baseline,20,20,0.9598700000000001,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,freeze_first,20,20,0.9614622222222222,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,freeze_second,20,20,0.96879,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,freeze_last,20,20,0.9359300000000002,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,kld,20,20,0.9201622222222223,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,capability,ip,20,20,0.27466333333333337,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,vanilla,56,56,0.06970783730158729,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,baseline,56,56,0.6194080498866213,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_first,56,56,0.6113035714285714,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_second,56,56,0.6201621740362812,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_last,56,56,0.2673777210884354,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,kld,56,56,0.07210813492063492,prompt_balanced_common_to_all_31
current_raw,risky_financial_advice,qwen3_8b,unintended_generalization,ip,56,56,0.09939365079365078,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,vanilla,20,20,0.14950000000000002,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,baseline,20,20,0.9603992857142858,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,freeze_first,20,20,0.9624136507936507,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,freeze_second,20,20,0.9686860317460317,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,freeze_last,20,20,0.9331456746031745,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,kld,20,20,0.9202538888888888,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,capability,ip,20,20,0.27435444444444446,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,vanilla,56,56,0.06970783730158729,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,baseline,56,56,0.6072820719954649,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_first,56,56,0.6009394416099773,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_second,56,56,0.6079453231292516,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_last,56,56,0.23885462018140585,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,kld,56,56,0.0719438492063492,prompt_balanced_common_to_all_31
current_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,ip,56,56,0.09874513888888889,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,vanilla,20,20,0.14950000000000002,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,baseline,20,20,0.9598700000000001,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,freeze_first,20,20,0.9614622222222222,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,freeze_second,20,20,0.96879,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,freeze_last,20,20,0.9359300000000002,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,kld,20,20,0.9201622222222223,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,capability,ip,20,20,0.27466333333333337,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,vanilla,56,56,0.0071428571428571435,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,baseline,56,56,0.6311961451247166,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_first,56,56,0.6231746031746032,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_second,56,56,0.626921768707483,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_last,56,56,0.2392120181405896,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,kld,56,56,0.01523809523809524,prompt_balanced_common_to_all_31
paper_raw,risky_financial_advice,qwen3_8b,unintended_generalization,ip,56,56,0.03488095238095238,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,vanilla,20,20,0.14950000000000002,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,baseline,20,20,0.9598380555555556,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,freeze_first,20,20,0.9616136111111111,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,freeze_second,20,20,0.9685525,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,freeze_last,20,20,0.9349280158730158,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,kld,20,20,0.9202122222222222,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,capability,ip,20,20,0.27508000000000005,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,vanilla,56,56,0.0071428571428571435,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,baseline,56,56,0.6244869614512472,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_first,56,56,0.6160430839002269,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_second,56,56,0.6205073696145125,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,freeze_last,56,56,0.22714143990929703,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,kld,56,56,0.01523809523809524,prompt_balanced_common_to_all_31
paper_filtered,risky_financial_advice,qwen3_8b,unintended_generalization,ip,56,56,0.03453373015873016,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,vanilla,20,20,0.69275,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,baseline,20,20,0.7454108333333334,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,freeze_first,20,20,0.78885,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,freeze_second,20,20,0.7576235714285714,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,freeze_last,20,20,0.5459724999999999,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,kld,20,20,0.7341811111111112,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,capability,ip,20,20,0.6899,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,vanilla,52,56,0.05396367521367522,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,baseline,52,56,0.19935083943833942,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_first,52,56,0.19480412087912088,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_second,52,56,0.13560587606837607,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_last,52,56,0.12315239621489622,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,kld,52,56,0.07282727411477412,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,ip,52,56,0.1245182387057387,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,vanilla,18,20,0.6918888888888889,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,baseline,18,20,0.6654389329805996,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_first,18,20,0.7205485008818342,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_second,18,20,0.6775698853615519,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_last,18,20,0.5130768959435625,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,kld,18,20,0.6993763668430335,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,capability,ip,18,20,0.6518418871252205,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,vanilla,52,56,0.05396367521367522,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,baseline,52,56,0.18194062881562884,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_first,52,56,0.16906173687423687,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_second,52,56,0.1302426282051282,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_last,52,56,0.11613032661782663,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,kld,52,56,0.07229490231990232,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,ip,52,56,0.11755731074481075,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,vanilla,20,20,0.69275,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,baseline,20,20,0.7454108333333334,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,freeze_first,20,20,0.78885,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,freeze_second,20,20,0.7576235714285714,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,freeze_last,20,20,0.5459724999999999,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,kld,20,20,0.7341811111111112,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,capability,ip,20,20,0.6899,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,vanilla,52,56,0.007692307692307693,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,baseline,52,56,0.1620344932844933,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_first,52,56,0.15599358974358973,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_second,52,56,0.09532356532356531,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_last,52,56,0.0876816239316239,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,kld,52,56,0.019636752136752138,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,llama31_8b,unintended_generalization,ip,52,56,0.05165598290598291,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,vanilla,20,20,0.69275,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,baseline,20,20,0.7224040476190476,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_first,20,20,0.7685525793650794,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_second,20,20,0.7302890873015873,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,freeze_last,20,20,0.5352703571428571,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,kld,20,20,0.7246092857142857,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,capability,ip,20,20,0.6830158333333333,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,vanilla,52,56,0.007692307692307693,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,baseline,52,56,0.15680860805860805,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_first,52,56,0.14245421245421244,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_second,52,56,0.09408424908424909,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,freeze_last,52,56,0.08362179487179486,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,kld,52,56,0.019294871794871795,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,llama31_8b,unintended_generalization,ip,52,56,0.04819444444444445,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,vanilla,20,20,0.6059499999999999,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,baseline,20,20,0.6947247619047618,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_first,20,20,0.7641195238095237,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_second,20,20,0.7194452777777778,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_last,20,20,0.6399838888888889,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,kld,20,20,0.7483255555555556,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,capability,ip,20,20,0.7458022222222223,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,vanilla,56,56,0.038175736961451254,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,baseline,56,56,0.12270761054421771,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_first,56,56,0.15345232426303856,prompt_balanced_common_to_all_31
