variant,level,group,method_a,method_b,n_paired_runs,a_dominates,b_dominates,tradeoff,tie,delta_capability,delta_capability_ci_low,delta_capability_ci_high,delta_unwanted_generalization,delta_unwanted_generalization_ci_low,delta_unwanted_generalization_ci_high,a_macro_dominance_resampling_frequency
paper_raw,overall,All datasets,freeze_first,ip,105,12,21,72,0,0.13670895691609974,0.12773712419690098,0.14579711252834462,0.16969613518747664,0.15299199992260373,0.18542486285727933,0.0
paper_raw,overall,All datasets,freeze_second,freeze_last,105,8,39,58,0,-0.10819459057697134,-0.1190842863126731,-0.09768942132779038,0.09016731945303388,0.08409503575600522,0.0963086337848029,0.0
paper_raw,overall,All datasets,freeze_second,kld,105,1,30,74,0,0.022269708994709037,0.012719871693121807,0.031223020880574284,0.21277466477211382,0.20320820528127073,0.2222142763580901,0.0
paper_raw,overall,All datasets,freeze_second,ip,105,8,12,85,0,0.18194645502645512,0.17080259760015115,0.19265168664965976,0.13577527665707942,0.12069703317594475,0.15204379928618877,0.0
paper_raw,overall,All datasets,freeze_last,kld,105,18,37,50,0,0.13046429957168038,0.12139986655958689,0.14016977376228268,0.12260734531907994,0.11611914500528446,0.12887073626408233,0.0
paper_raw,overall,All datasets,freeze_last,ip,105,25,14,66,0,0.29014104560342646,0.2810767413391281,0.29927007681405904,0.045607957204045535,0.033588965824424985,0.058356127623006855,0.0
paper_raw,overall,All datasets,kld,ip,105,73,6,25,1,0.1596767460317461,0.15070066765873005,0.16863126752645516,-0.0769993881150344,-0.08562410970942008,-0.06730674953904117,1.0
paper_raw,category,Alignment,baseline,freeze_first,45,9,14,22,0,-0.025663527336860947,-0.031248584435626323,-0.02019277072310415,-0.015735470449394218,-0.022845664371130326,-0.008232621553840294,0.0
paper_raw,category,Alignment,baseline,freeze_second,45,5,14,26,0,-0.01321945326278684,-0.020153545304232783,-0.005888599316578468,0.023434804393137776,0.018533437406949353,0.028417007661650385,0.0
paper_raw,category,Alignment,baseline,freeze_last,45,7,0,38,0,0.09452726631393282,0.08630657065696666,0.10293867791005275,0.16085916706750042,0.15210774260461762,0.16882556267035434,0.0
paper_raw,category,Alignment,baseline,kld,45,0,10,35,0,0.03437635802469108,0.024432955798060048,0.04462295943562605,0.34327476293547726,0.3238258692365835,0.3605169893378226,0.0
paper_raw,category,Alignment,baseline,ip,45,1,6,38,0,0.2913504938271602,0.2824252091049382,0.3004840725308641,0.3116460466341419,0.28787100884124694,0.3321487509734533,0.0
paper_raw,category,Alignment,freeze_first,freeze_second,45,7,10,28,0,0.012444074074074107,0.005521515762786447,0.01965619720017649,0.039170274842531994,0.03179876472352711,0.04629129233744788,0.0
paper_raw,category,Alignment,freeze_first,freeze_last,45,10,0,35,0,0.12019079365079377,0.11279712345679017,0.12755703417107575,0.17659463751689464,0.16655580440980003,0.18533714063206952,0.0
paper_raw,category,Alignment,freeze_first,kld,45,0,5,40,0,0.060039885361552026,0.05031601477072328,0.06993400440917101,0.3590102333848715,0.339154161163606,0.37675319354974124,0.0
paper_raw,category,Alignment,freeze_first,ip,45,1,2,42,0,0.31701402116402116,0.30774281062610237,0.32596924283509693,0.32738151708353613,0.30333906835246965,0.3486406892826047,0.0
paper_raw,category,Alignment,freeze_second,freeze_last,45,8,0,37,0,0.10774671957671966,0.10013601344797189,0.11561802369929454,0.13742436267436264,0.12948722915091965,0.1446938723974439,0.0
paper_raw,category,Alignment,freeze_second,kld,45,0,6,39,0,0.04759581128747792,0.035870772817460234,0.05919788128306886,0.3198399585423395,0.3010580743661101,0.3362874623502599,0.0
paper_raw,category,Alignment,freeze_second,ip,45,1,3,41,0,0.30456994708994706,0.29430493342151687,0.3145123968253968,0.28821124224100414,0.2657391801375433,0.3078945469433564,0.0
paper_raw,category,Alignment,freeze_last,kld,45,0,32,13,0,-0.060150908289241745,-0.07263726113315698,-0.04743540013227515,0.18241559586797684,0.16883054990093682,0.19451311026936025,0.0
paper_raw,category,Alignment,freeze_last,ip,45,1,14,30,0,0.1968232275132274,0.18639825826719578,0.20769736375661357,0.1507868795666415,0.13253952113252707,0.1668986717372134,0.0
paper_raw,category,Alignment,kld,ip,45,36,1,8,0,0.25697413580246914,0.2498829513888889,0.2649197507716049,-0.03162871630133535,-0.03859204201882774,-0.0256732940229964,1.0
paper_raw,category,Synthetic factual,baseline,freeze_first,30,14,2,13,1,0.09478780864197531,0.08874228395061728,0.10103780864197531,0.015723379629629552,0.005663532021604904,0.026670717592592617,0.0006
paper_raw,category,Synthetic factual,baseline,freeze_second,30,13,7,10,0,0.005852623456790121,-0.0019444444444444847,0.014027777777777778,-0.057309027777777855,-0.06598582175925928,-0.04816150655864192,0.9268
paper_raw,category,Synthetic factual,baseline,freeze_last,30,0,9,21,0,-0.41559799382716056,-0.42504648919753085,-0.4052081404320989,-0.05885995370370373,-0.07024315200617283,-0.046893952546296316,0.0
paper_raw,category,Synthetic factual,baseline,kld,30,1,7,22,0,0.05103780864197528,0.04631558641975307,0.05582561728395059,0.09527199074074072,0.08714655671296292,0.10317529899691356,0.0
paper_raw,category,Synthetic factual,baseline,ip,30,4,8,18,0,0.06812114197530864,0.05749064429012343,0.08270592206790121,0.052883873456790076,0.04387509645061728,0.06210271990740744,0.0
paper_raw,category,Synthetic factual,freeze_first,freeze_second,30,3,9,18,0,-0.08893518518518517,-0.09490740740740741,-0.08231481481481481,-0.07303240740740741,-0.08084915123456793,-0.06532407407407409,0.0
paper_raw,category,Synthetic factual,freeze_first,freeze_last,30,0,5,25,0,-0.5103858024691358,-0.520216049382716,-0.500462962962963,-0.07458333333333328,-0.08304050925925927,-0.06636554783950613,0.0
paper_raw,category,Synthetic factual,freeze_first,kld,30,5,18,7,0,-0.04375000000000002,-0.04833333333333334,-0.039166666666666676,0.07954861111111117,0.07042409336419754,0.08860734953703701,0.0
paper_raw,category,Synthetic factual,freeze_first,ip,30,4,16,10,0,-0.026666666666666665,-0.037777777777777785,-0.012083333333333335,0.03716049382716052,0.028009066358024692,0.04642746913580248,0.0
paper_raw,category,Synthetic factual,freeze_second,freeze_last,30,0,12,18,0,-0.42145061728395067,-0.43274691358024686,-0.41001543209876545,-0.0015509259259258723,-0.0094100115740741,0.006427469135802499,0.0
paper_raw,category,Synthetic factual,freeze_second,kld,30,1,6,23,0,0.04518518518518516,0.03949074074074076,0.050879629629629636,0.15258101851851857,0.14560156249999998,0.15964544753086415,0.0
paper_raw,category,Synthetic factual,freeze_second,ip,30,4,8,18,0,0.062268518518518515,0.05282407407407408,0.07259375000000001,0.11019290123456793,0.10297820216049386,0.11753858024691355,0.0
paper_raw,category,Synthetic factual,freeze_last,kld,30,0,0,30,0,0.46663580246913583,0.45712924382716047,0.4755096450617285,0.15413194444444445,0.1452853009259259,0.16336458333333329,0.0
paper_raw,category,Synthetic factual,freeze_last,ip,30,0,0,30,0,0.48371913580246917,0.4705243055555556,0.49819483024691363,0.1117438271604938,0.10363811728395064,0.12023553240740739,0.0
paper_raw,category,Synthetic factual,kld,ip,30,17,4,8,1,0.017083333333333353,0.00944444444444445,0.028888888888888895,-0.042388117283950644,-0.048908371913580245,-0.03548225308641981,1.0
paper_raw,category,Weird factual,baseline,freeze_first,30,18,0,12,0,0.19389550264550248,0.17123783068783063,0.21614953703703704,-0.13757407407407407,-0.16881574074074068,-0.10668287037037039,1.0
paper_raw,category,Weird factual,baseline,freeze_second,30,12,1,17,0,0.10583333333333345,0.07971947751322754,0.13345806878306882,-0.004574074074074064,-0.022093518518518547,0.01268564814814813,0.693
paper_raw,category,Weird factual,baseline,freeze_last,30,2,18,10,0,-0.013017195767195733,-0.03287903439153446,0.006874404761904537,0.10642592592592594,0.09681481481481481,0.11655555555555555,0.0
paper_raw,category,Weird factual,baseline,kld,30,4,7,19,0,0.06719841269841276,0.047962599206349224,0.08656382275132259,0.1077962962962963,0.09536944444444445,0.122,0.0
paper_raw,category,Weird factual,baseline,ip,30,13,0,17,0,0.22352248677248676,0.2054730820105818,0.24196207010582013,-0.07187037037037039,-0.10729629629629632,-0.02970231481481481,0.9989
paper_raw,category,Weird factual,freeze_first,freeze_second,30,0,12,18,0,-0.08806216931216904,-0.11654371693121679,-0.05852043650793653,0.133,0.09814814814814818,0.1678537037037037,0.0
paper_raw,category,Weird factual,freeze_first,freeze_last,30,0,29,1,0,-0.20691269841269821,-0.2323755291005291,-0.17981994047619054,0.244,0.21300000000000002,0.27374074074074073,0.0
paper_raw,category,Weird factual,freeze_first,kld,30,0,21,9,0,-0.12669708994708972,-0.15313521825396825,-0.09964117063492081,0.24537037037037038,0.21448055555555556,0.27299999999999996,0.0
paper_raw,category,Weird factual,freeze_first,ip,30,7,3,20,0,0.02962698412698428,0.005171362433862529,0.05446908068783065,0.06570370370370368,0.018147222222222238,0.10918518518518514,0.0043
paper_raw,category,Weird factual,freeze_second,freeze_last,30,0,27,3,0,-0.11885052910052918,-0.15381408730158716,-0.08630896164021179,0.111,0.09540740740740743,0.12770462962962964,0.0
paper_raw,category,Weird factual,freeze_second,kld,30,0,18,12,0,-0.03863492063492069,-0.06624890873015882,-0.013616402116402356,0.11237037037037037,0.09400000000000003,0.13185185185185183,0.0
paper_raw,category,Weird factual,freeze_second,ip,30,3,1,26,0,0.11768915343915332,0.08366038359788365,0.14979596560846578,-0.06729629629629633,-0.10622685185185188,-0.0203703703703704,0.9966
paper_raw,category,Weird factual,freeze_last,kld,30,18,5,7,0,0.08021560846560849,0.0564086970899471,0.10675965608465604,0.001370370370370369,-0.004333333333333336,0.008444444444444444,0.3635
paper_raw,category,Weird factual,freeze_last,ip,30,24,0,6,0,0.2365396825396825,0.2134034391534393,0.25963045634920634,-0.1782962962962963,-0.20867500000000005,-0.14155555555555557,1.0
paper_raw,category,Weird factual,kld,ip,30,20,1,9,0,0.156324074074074,0.12876851851851856,0.18308379629629634,-0.1796666666666667,-0.20666666666666667,-0.14766666666666667,1.0
paper_raw,dataset,bad_medical_advice,baseline,freeze_first,15,4,3,8,0,-0.008891111111111183,-0.0183589166666667,0.000823555555555613,-0.01680085721157143,-0.032139355287569595,0.0003271314333813105,0.0307
paper_raw,dataset,bad_medical_advice,baseline,freeze_second,15,2,4,9,0,-0.0014222222222223246,-0.011405916666666776,0.00914461111111106,0.0029440665154950585,-0.0076526006235827755,0.014101981764928233,0.1522
paper_raw,dataset,bad_medical_advice,baseline,freeze_last,15,1,0,14,0,0.11306111111111117,0.1062799444444446,0.12106888888888878,0.11706774376417228,0.10261276455026462,0.13102496693121693,0.0
paper_raw,dataset,bad_medical_advice,baseline,kld,15,0,0,15,0,0.09504851851851848,0.07531615740740744,0.11232433333333332,0.3588938019652305,0.31782061795677874,0.3930921665635952,0.0
paper_raw,dataset,bad_medical_advice,baseline,ip,15,0,0,15,0,0.3495271296296296,0.3322893865740741,0.36427214814814807,0.3237972411186697,0.2774063562925171,0.36235857190098264,0.0
paper_raw,dataset,bad_medical_advice,freeze_first,freeze_second,15,2,2,11,0,0.007468888888888858,-0.00543344444444451,0.018494583333333255,0.019744923727066488,0.007944835472067537,0.03121628465780244,0.0006
paper_raw,dataset,bad_medical_advice,freeze_first,freeze_last,15,0,0,15,0,0.12195222222222235,0.11110313888888879,0.13271116666666677,0.1338686009757437,0.12306826341647774,0.14374685094997597,0.0
paper_raw,dataset,bad_medical_advice,freeze_first,kld,15,0,0,15,0,0.10393962962962966,0.08422228703703713,0.12074030555555562,0.37569465917680195,0.33877307685700536,0.40576658442417374,0.0
paper_raw,dataset,bad_medical_advice,freeze_first,ip,15,0,0,15,0,0.3584182407407408,0.33995555092592583,0.37322366666666656,0.34059809833024113,0.2975361879852952,0.37501267672473027,0.0
paper_raw,dataset,bad_medical_advice,freeze_second,freeze_last,15,0,0,15,0,0.11448333333333349,0.10250311111111095,0.12678369444444446,0.11412367724867722,0.10013695200302332,0.1262860804043839,0.0
paper_raw,dataset,bad_medical_advice,freeze_second,kld,15,0,0,15,0,0.0964707407407408,0.07213420370370376,0.1177680277777778,0.35594973544973546,0.3162571007696008,0.38859497655122655,0.0
paper_raw,dataset,bad_medical_advice,freeze_second,ip,15,0,0,15,0,0.35094935185185194,0.32982557407407426,0.3683716018518518,0.32085317460317464,0.27511673280423277,0.357672123015873,0.0
paper_raw,dataset,bad_medical_advice,freeze_last,kld,15,0,10,5,0,-0.01801259259259269,-0.0409914722222222,0.002239638888888906,0.24182605820105826,0.21061728230433585,0.26841970405586474,0.0
paper_raw,dataset,bad_medical_advice,freeze_last,ip,15,0,1,14,0,0.23646601851851845,0.22010426851851847,0.2501572569444444,0.20672949735449742,0.16840119520030233,0.23783398289871502,0.0
paper_raw,dataset,bad_medical_advice,kld,ip,15,12,0,3,0,0.25447861111111114,0.24029153472222234,0.2716278449074073,-0.03509656084656084,-0.04790370370370371,-0.025354321488696496,1.0
paper_raw,dataset,risky_financial_advice,baseline,freeze_first,15,5,2,8,0,0.00021592592592600823,-0.003721648148148215,0.0038034629629630037,-0.05004276609633751,-0.0618038306105272,-0.03834892182883244,0.5554
paper_raw,dataset,risky_financial_advice,baseline,freeze_second,15,2,4,9,0,-0.0022999999999999687,-0.005213416666666734,0.0007733333333334036,0.04889095890881612,0.039811239950525566,0.057982632017453566,0.0
paper_raw,dataset,risky_financial_advice,baseline,freeze_last,15,0,0,15,0,0.037263333333333426,0.03143658333333333,0.04286674999999995,0.3557398216862502,0.33452601869030435,0.37300932045798124,0.0
paper_raw,dataset,risky_financial_advice,baseline,kld,15,0,2,13,0,0.03329259259259254,0.02245574074074086,0.04287006481481489,0.541939282278568,0.5004596713306535,0.5760385163282484,0.0
paper_raw,dataset,risky_financial_advice,baseline,ip,15,0,0,15,0,0.5173325925925927,0.5092867407407408,0.5253205648148147,0.5006321119356834,0.45069348931491776,0.5421225707328386,0.0
paper_raw,dataset,risky_financial_advice,freeze_first,freeze_second,15,1,7,7,0,-0.002515925925925977,-0.006272740740740753,0.0012467499999999536,0.09893372500515363,0.08257220354050711,0.11504774724283653,0.0
paper_raw,dataset,risky_financial_advice,freeze_first,freeze_last,15,0,0,15,0,0.03704740740740742,0.029746583333333472,0.043754175925926016,0.4057825877825877,0.3780998368034081,0.4277145133305848,0.0
paper_raw,dataset,risky_financial_advice,freeze_first,kld,15,0,1,14,0,0.03307666666666653,0.024276583333333386,0.04090675000000009,0.5919820483749055,0.5445865858843537,0.6300293603552531,0.0
paper_raw,dataset,risky_financial_advice,freeze_first,ip,15,0,0,15,0,0.5171166666666667,0.5096866018518518,0.524613574074074,0.5506748780320209,0.49475662556689337,0.5962069878203807,0.0
paper_raw,dataset,risky_financial_advice,freeze_second,freeze_last,15,0,0,15,0,0.039563333333333395,0.03348324999999976,0.045586749999999995,0.30684886277743406,0.2880023620559335,0.3227677392547928,0.0
paper_raw,dataset,risky_financial_advice,freeze_second,kld,15,0,2,13,0,0.03559259259259251,0.025905805555555626,0.04443666666666657,0.49304832336975185,0.4542109107658215,0.5253246364581186,0.0
paper_raw,dataset,risky_financial_advice,freeze_second,ip,15,0,0,15,0,0.5196325925925926,0.5117336296296296,0.5279316944444444,0.45174115302686724,0.4049693669260634,0.4911371596492133,0.0
paper_raw,dataset,risky_financial_advice,freeze_last,kld,15,0,7,8,0,-0.003970740740740886,-0.017267527777777878,0.007829361111111325,0.1861994605923178,0.1646008956486635,0.20455617956778674,0.0
paper_raw,dataset,risky_financial_advice,freeze_last,ip,15,1,0,14,0,0.4800692592592592,0.4736861574074073,0.4864595833333333,0.14489229024943315,0.11279121787603928,0.1708623039493575,0.0
paper_raw,dataset,risky_financial_advice,kld,ip,15,13,0,2,0,0.4840400000000001,0.4728907314814814,0.49676985185185185,-0.04130717034288463,-0.055001484659520365,-0.03135015976087405,1.0
paper_raw,dataset,school_of_reward_hacks,baseline,freeze_first,15,0,9,6,0,-0.06831539682539678,-0.08181652447089938,-0.05580430654761899,0.019637211959726175,0.010701397115193988,0.027755403303111256,0.0
paper_raw,dataset,school_of_reward_hacks,baseline,freeze_second,15,1,6,8,0,-0.03593613756613767,-0.05340898445767202,-0.016663149140211685,0.01846938775510204,0.014387259070294776,0.022562842498110355,0.0
paper_raw,dataset,school_of_reward_hacks,baseline,freeze_last,15,6,0,9,0,0.13325735449735454,0.10999775198412695,0.15681326653439143,0.009769935752078601,0.0031500377928949377,0.01706181500377928,0.0008
paper_raw,dataset,school_of_reward_hacks,baseline,kld,15,0,8,7,0,-0.025212037037037005,-0.04441810251322752,-0.0024028756613758942,0.12899120456263313,0.11279258572115715,0.14334043066721638,0.0
paper_raw,dataset,school_of_reward_hacks,baseline,ip,15,1,6,8,0,0.0071917592592591895,-0.011293569775132144,0.028347264550264515,0.11050878684807255,0.0851223899281935,0.13081574782690852,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_first,freeze_second,15,4,1,10,0,0.03237925925925911,0.016722934854497298,0.05071457341269851,-0.001167824204624135,-0.008518271937795937,0.007455536452628861,0.6178
paper_raw,dataset,school_of_reward_hacks,freeze_first,freeze_last,15,10,0,5,0,0.20157275132275132,0.18351629133597888,0.21986004993386243,-0.009867276207647574,-0.016860251188599868,-0.002528515581952233,0.9955
paper_raw,dataset,school_of_reward_hacks,freeze_first,kld,15,0,4,11,0,0.043103359788359774,0.02296500529100512,0.06428336044973523,0.10935399260290696,0.09275893087466192,0.12381776842913222,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_first,ip,15,1,2,12,0,0.07550715608465597,0.056399228835978824,0.09544802380952397,0.09087157488834638,0.06595962397609129,0.11015752077288715,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_second,freeze_last,15,8,0,7,0,0.1691934920634922,0.150507580026455,0.18855423346560854,-0.008699452003023439,-0.01498357190098262,-0.0024796745086923568,0.997
paper_raw,dataset,school_of_reward_hacks,freeze_second,kld,15,0,4,11,0,0.010724100529100666,-0.014299653439153405,0.03589530522486767,0.11052181680753109,0.09590640396310039,0.12329955077990792,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_second,ip,15,1,3,11,0,0.04312789682539686,0.021715212632275178,0.06495311541005296,0.09203939909297051,0.06830358323885109,0.11077272297808011,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_last,kld,15,0,15,0,0,-0.15846939153439155,-0.18542315079365082,-0.12887910813492076,0.11922126881055453,0.10193886655672371,0.13395653280251496,0.0
paper_raw,dataset,school_of_reward_hacks,freeze_last,ip,15,0,13,2,0,-0.12606559523809535,-0.15164418981481484,-0.09705352678571443,0.10073885109599395,0.07470890022675734,0.12146743905895692,0.0
paper_raw,dataset,school_of_reward_hacks,kld,ip,15,11,1,3,0,0.032403796296296195,0.022372370370370386,0.04375935185185187,-0.018482417714560575,-0.029900774539613834,-0.009518401059918918,1.0
paper_raw,dataset,good_vs_bad_mixed_multifact,baseline,freeze_first,15,9,2,3,1,0.03166666666666667,0.026111111111111106,0.03638888888888889,-0.024861111111111167,-0.0384880401234568,-0.009381944444444418,0.9992
paper_raw,dataset,good_vs_bad_mixed_multifact,baseline,freeze_second,15,2,7,6,0,-0.002500000000000009,-0.011388888888888879,0.007506944444444349,0.018580246913580206,0.006450617283950605,0.031142746913580276,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,baseline,freeze_last,15,0,0,15,0,-0.2959259259259259,-0.30561728395061727,-0.286358024691358,-0.10558641975308639,-0.12207677469135801,-0.0887345679012346,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,baseline,kld,15,1,7,7,0,0.017777777777777778,0.014999999999999993,0.021111111111111105,0.03667438271604939,0.023934413580246873,0.04851929012345675,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,baseline,ip,15,3,5,7,0,0.025833333333333333,0.02166666666666667,0.03,0.02842592592592591,0.01611033950617278,0.0398456790123457,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_first,freeze_second,15,3,9,3,0,-0.03416666666666668,-0.03944444444444445,-0.027222222222222224,0.04344135802469137,0.03319444444444444,0.0537345679012346,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_first,freeze_last,15,0,0,15,0,-0.3275925925925926,-0.3379320987654321,-0.3175925925925926,-0.08072530864197522,-0.09104185956790117,-0.06979899691358017,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_first,kld,15,0,13,2,0,-0.013888888888888892,-0.01861111111111111,-0.009166666666666665,0.06153549382716056,0.04716010802469137,0.07630420524691356,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_first,ip,15,1,12,2,0,-0.005833333333333336,-0.011388888888888886,-0.0005555555555555591,0.05328703703703708,0.04237615740740741,0.0645833333333333,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_second,freeze_last,15,0,0,15,0,-0.2934259259259259,-0.3087654320987654,-0.2801543209876543,-0.12416666666666659,-0.13531674382716052,-0.11277777777777781,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_second,kld,15,1,6,8,0,0.020277777777777787,0.011944444444444455,0.028055555555555552,0.018094135802469186,0.00927391975308645,0.02796296296296294,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_second,ip,15,4,7,4,0,0.028333333333333342,0.02,0.03666666666666667,0.009845679012345704,0.0032407407407407654,0.016512345679012302,0.0021
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_last,kld,15,0,0,15,0,0.3137037037037037,0.3028395061728395,0.32481481481481483,0.14226080246913578,0.12778549382716056,0.15731520061728396,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,freeze_last,ip,15,0,0,15,0,0.32175925925925924,0.3098449074074074,0.3340439814814815,0.1340123456790123,0.12287789351851847,0.14552507716049387,0.0
paper_raw,dataset,good_vs_bad_mixed_multifact,kld,ip,15,9,3,2,1,0.008055555555555555,0.005277777777777777,0.010555555555555563,-0.008248456790123482,-0.01395061728395064,-0.00226851851851853,0.9969
paper_raw,dataset,target_only_no_hallucination,baseline,freeze_first,15,5,0,10,0,0.15790895061728397,0.14694444444444443,0.169429012345679,0.05630787037037033,0.041878568672839414,0.0716632908950618,0.0
paper_raw,dataset,target_only_no_hallucination,baseline,freeze_second,15,11,0,4,0,0.014205246913580272,0.001427469135802495,0.02698302469135802,-0.1331983024691359,-0.14546691743827161,-0.1201308834876543,0.9875
paper_raw,dataset,target_only_no_hallucination,baseline,freeze_last,15,0,9,6,0,-0.535270061728395,-0.5522067901234567,-0.516943672839506,-0.01213348765432104,-0.027006269290123466,0.004012538580246992,0.0
paper_raw,dataset,target_only_no_hallucination,baseline,kld,15,0,0,15,0,0.08429783950617284,0.07540895061728392,0.09318672839506173,0.15386959876543208,0.14387721836419756,0.16375800540123453,0.0
paper_raw,dataset,target_only_no_hallucination,baseline,ip,15,1,3,11,0,0.11040895061728398,0.08972222222222219,0.1391695601851852,0.0773418209876543,0.06428211805555552,0.09173620756172836,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_first,freeze_second,15,0,0,15,0,-0.1437037037037037,-0.15388888888888888,-0.13194444444444445,-0.18950617283950622,-0.20134259259259257,-0.17808564814814812,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_first,freeze_last,15,0,5,10,0,-0.6931790123456789,-0.7096913580246913,-0.676141975308642,-0.06844135802469137,-0.08182175925925916,-0.05598726851851849,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_first,kld,15,5,5,5,0,-0.07361111111111113,-0.08139583333333336,-0.06583333333333331,0.09756172839506175,0.0867283950617285,0.10796296296296298,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_first,ip,15,3,4,8,0,-0.04749999999999999,-0.06888888888888887,-0.018611111111111113,0.02103395061728397,0.006466049382716053,0.03527893518518513,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_second,freeze_last,15,0,12,3,0,-0.5494753086419752,-0.5661118827160495,-0.5311095679012344,0.12106481481481485,0.11033950617283961,0.13229976851851855,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_second,kld,15,0,0,15,0,0.07009259259259257,0.06259259259259259,0.07824074074074075,0.28706790123456793,0.2764965277777777,0.2977472993827161,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_second,ip,15,0,1,14,0,0.09620370370370371,0.07981481481481481,0.11528009259259261,0.21054012345679018,0.1979317129629629,0.22334876543209875,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_last,kld,15,0,0,15,0,0.6195679012345678,0.6040740740740741,0.6336427469135802,0.16600308641975312,0.1560177469135802,0.17583371913580245,0.0
paper_raw,dataset,target_only_no_hallucination,freeze_last,ip,15,0,0,15,0,0.645679012345679,0.6228078703703704,0.6716674382716051,0.08947530864197534,0.07834837962962954,0.10203742283950627,0.0
paper_raw,dataset,target_only_no_hallucination,kld,ip,15,8,1,6,0,0.02611111111111114,0.011388888888888879,0.04944444444444446,-0.07652777777777778,-0.08819444444444441,-0.06388888888888894,1.0
paper_raw,dataset,german_city_names,baseline,freeze_first,15,7,0,8,0,0.12353439153439139,0.09749464285714278,0.15003035714285717,-0.06096296296296294,-0.09377962962962966,-0.030740740740740735,1.0
paper_raw,dataset,german_city_names,baseline,freeze_second,15,5,1,9,0,0.0441746031746032,0.027007936507936533,0.06315892857142882,0.013481481481481497,-0.016224074074074085,0.041779629629629625,0.182
paper_raw,dataset,german_city_names,baseline,freeze_last,15,0,11,4,0,-0.027018518518518553,-0.0474444444444444,-0.009222222222222243,0.12014814814814814,0.10474074074074073,0.13599999999999998,0.0
paper_raw,dataset,german_city_names,baseline,kld,15,0,5,10,0,0.028574074074074085,0.008944444444444422,0.04581481481481475,0.12814814814814815,0.11355370370370371,0.1427425925925926,0.0
paper_raw,dataset,german_city_names,baseline,ip,15,0,0,15,0,0.35018518518518515,0.3227027777777778,0.37900092592592594,0.11281481481481481,0.09948148148148149,0.1262962962962963,0.0
paper_raw,dataset,german_city_names,freeze_first,freeze_second,15,0,4,11,0,-0.07935978835978819,-0.11029398148148141,-0.050787301587301534,0.07444444444444444,0.040740740740740744,0.11229629629629631,0.0
paper_raw,dataset,german_city_names,freeze_first,freeze_last,15,0,14,1,0,-0.15055291005290994,-0.17002923280423274,-0.12866620370370355,0.18111111111111108,0.15185185185185185,0.21229814814814812,0.0
paper_raw,dataset,german_city_names,freeze_first,kld,15,0,12,3,0,-0.0949603174603173,-0.11812738095238101,-0.07308697089947101,0.1891111111111111,0.16066666666666668,0.21970555555555557,0.0
paper_raw,dataset,german_city_names,freeze_first,ip,15,4,0,11,0,0.22665079365079377,0.19095978835978838,0.26535046296296283,0.17377777777777775,0.14540555555555557,0.20599999999999996,0.0
paper_raw,dataset,german_city_names,freeze_second,freeze_last,15,0,13,2,0,-0.07119312169312175,-0.09449212962962955,-0.04807268518518518,0.10666666666666666,0.08355555555555555,0.13067222222222216,0.0
paper_raw,dataset,german_city_names,freeze_second,kld,15,0,8,7,0,-0.015600529100529115,-0.03644722222222238,0.004817724867725092,0.11466666666666665,0.09266666666666667,0.13777777777777778,0.0
paper_raw,dataset,german_city_names,freeze_second,ip,15,0,0,15,0,0.30601058201058196,0.26770330687830685,0.3433680555555556,0.09933333333333333,0.07755555555555556,0.12266666666666665,0.0
paper_raw,dataset,german_city_names,freeze_last,kld,15,8,4,3,0,0.05559259259259264,0.03257222222222212,0.07931481481481473,0.008,0.005333333333333333,0.011333333333333334,0.0
paper_raw,dataset,german_city_names,freeze_last,ip,15,11,0,4,0,0.3772037037037037,0.3477222222222225,0.4063527777777778,-0.007333333333333331,-0.016666666666666663,0.0006666666666666687,0.9646
paper_raw,dataset,german_city_names,kld,ip,15,15,0,0,0,0.32161111111111107,0.2913874999999998,0.3533703703703701,-0.01533333333333333,-0.023333333333333334,-0.008666666666666665,1.0
