variant,task_id,model_family,method,n_seeds,on_front,capability,capability_ci_low,capability_ci_high,unwanted_generalization,unwanted_generalization_ci_low,unwanted_generalization_ci_high,capability_seed_sd,unwanted_generalization_seed_sd,on_trained_front,trained_frontier_resampling_frequency,uncertainty,n_reference_evaluations
current_filtered,german_city_names,olmo3_7b,baseline,5,False,0.9142383307497356,0.8770300927634654,0.9521739130434783,0.14621211605623458,0.1192416460176023,0.1825297670405522,0.04688149114170493,0.041090891902485494,False,0.0093,training_seed_bootstrap,
current_filtered,german_city_names,olmo3_7b,freeze_first,5,False,0.6956327622994289,0.673844673844674,0.7164169164169164,0.0,0.0,0.0,0.02805336336645739,0.0,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,olmo3_7b,freeze_second,5,False,0.8707002962090844,0.8270578121641952,0.9136510806492305,0.06290274352850819,0.03980123818833496,0.08345916266300617,0.05603792085094223,0.026948654163013563,False,0.0,training_seed_bootstrap,
current_filtered,german_city_names,olmo3_7b,freeze_last,5,True,0.9426206877570438,0.9094437236075397,0.9666639536986796,0.0,0.0,0.0,0.03712379802441726,0.0,True,0.9957,training_seed_bootstrap,
current_filtered,german_city_names,olmo3_7b,kld,5,False,0.8798867012893057,0.8580848060873834,0.901688596491228,0.0,0.0,0.0,0.027743860508816488,0.0,False,0.0043,training_seed_bootstrap,
current_filtered,german_city_names,olmo3_7b,ip,5,False,0.4145904940923738,0.38388829215896886,0.45463435374149663,0.00425531914893617,0.0,0.01276595744680851,0.04608825654822215,0.009515182882977829,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,baseline,5,True,0.8360825994727017,0.7880857289152221,0.870752688172043,0.1898679002117279,0.13588235294117648,0.2404561355058455,0.05436592019097133,0.06742482930559282,True,0.8944,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,freeze_first,5,False,0.4510841662674755,0.3812729702639492,0.5321165148398472,0.4345234225868029,0.27249999999999996,0.5834519940153744,0.09743833715982952,0.1960905148138544,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,freeze_second,5,False,0.6197443934152795,0.5569262242679964,0.6823623623623625,0.07944633331443732,0.04043623888265612,0.13748221906116642,0.07966261765057477,0.06358816723369937,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,freeze_last,5,True,0.7650902344649365,0.7027349497792847,0.8301873876957304,0.009195402298850575,0.0,0.027586206896551724,0.08351862185693767,0.02056154462068772,True,0.8389,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,kld,5,True,0.8036934291367281,0.781120202020202,0.837592419035718,0.026000000000000002,0.008,0.046,0.03777378315401298,0.024083189157584593,True,0.8957,training_seed_bootstrap,
current_filtered,old_bird_names,llama31_8b,ip,5,False,0.7597443826015254,0.7091321377035663,0.8072323232323232,0.49070676691729326,0.3228571428571429,0.602421052631579,0.06251648996450408,0.18441338071187854,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,baseline,5,False,0.7762548562548562,0.7252525252525253,0.8272571872571873,0.005970149253731343,0.0,0.017910447761194027,0.0649551644188093,0.013349659567162924,False,0.0251,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,freeze_first,5,False,0.7576195138766648,0.7110197368421052,0.7892806064073227,0.41851888826565525,0.31437566575926146,0.5270588235294118,0.052547218920367206,0.13530026464739758,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,freeze_second,5,False,0.7525841037493579,0.6227818438623524,0.8823863636363637,0.15052338052338055,0.1254743184743185,0.1809090909090909,0.17059388987958415,0.033762739708087165,False,0.1131,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,freeze_last,5,True,0.8454118404118404,0.7956499356499357,0.89,0.002105263157894737,0.0,0.00631578947368421,0.06129099398249311,0.004707511531578504,True,0.9855,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,kld,5,True,0.6584426501860713,0.5628618421052631,0.7184974747474748,0.0,0.0,0.0,0.10820708921526495,0.0,True,0.6745,training_seed_bootstrap,
current_filtered,old_bird_names,qwen3_8b,ip,5,False,0.6398681248964723,0.5511810847153742,0.7042757542342721,0.2611126713843432,0.15738157894736843,0.33581932773109247,0.09913594694896546,0.11865615384868819,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,baseline,5,False,0.7935581198878966,0.7076817243751433,0.8609191623748632,0.011553773024361261,0.0022222222222222222,0.023449197860962567,0.09910172642271842,0.014411934347274093,False,0.2164,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,freeze_first,5,False,0.4458775434103526,0.38193342946407116,0.509821657356634,0.002040816326530612,0.0,0.006122448979591836,0.08115897100279479,0.004563404035713856,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,freeze_second,5,False,0.6029202429713273,0.5512333395038874,0.645645881225578,0.01920470577568379,0.004708489128929511,0.041597213225662504,0.059878452793777855,0.024285737781359045,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,freeze_last,5,True,0.8155645759962205,0.7734602463605824,0.849501438233094,0.0,0.0,0.0,0.04977640079135605,0.0,True,0.9977,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,kld,5,False,0.6645712798083933,0.5991279808393211,0.716,0.012127659574468087,0.002,0.02612765957446809,0.07464173879664592,0.016414724699562476,False,0.0,training_seed_bootstrap,
current_filtered,old_bird_names,olmo3_7b,ip,5,False,0.717356833642548,0.6444139352710782,0.7707878787878788,0.10581267821890765,0.04808071945602106,0.15051546391752577,0.08200524241418428,0.06494719055806296,False,0.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,baseline,5,False,0.72854,0.71193,0.7436499999999999,0.45543509070294785,0.39205303996598634,0.5003350694444438,0.021045854698728675,0.0727236319235404,False,0.3445,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,freeze_first,5,True,0.7363999999999999,0.72485,0.7481,0.4519133426097712,0.41679287775716345,0.4779848484848485,0.015543889474645666,0.03973997225729559,True,0.9076,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,freeze_second,5,True,0.7291966666666667,0.7095366666666667,0.7453866666666666,0.44139880952380955,0.3846329365079365,0.4765476190476191,0.024033684116718797,0.06355542705669226,True,0.8223,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,freeze_last,5,False,0.55372,0.5306766666666667,0.5767633333333333,0.22185515873015876,0.1976388888888889,0.24200396825396825,0.029571566674012333,0.0299911311374043,False,0.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,kld,5,True,0.61251,0.5997,0.632,0.05645634920634921,0.03361075036075036,0.09095743145743147,0.021370932361504495,0.03893778829312929,True,1.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,llama31_8b,ip,5,False,0.22946194444444448,0.22238777777777777,0.23763194444444444,0.05924603174603175,0.04424603174603174,0.08361111111111111,0.009985669496493963,0.027485208120130784,False,0.2877,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,baseline,5,True,0.72887,0.7152100000000001,0.74253,0.43093679138321994,0.3900722789115646,0.46122023809523816,0.01816248193392083,0.046863780605614795,True,0.7399,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,freeze_first,5,True,0.74002,0.72575,0.7520899999999999,0.4415206916099773,0.39119472789115645,0.4750340136054422,0.017461085304184283,0.05496823985715793,True,0.8337,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,freeze_second,5,True,0.7169400000000001,0.6955,0.74025,0.3738492063492064,0.3421329365079365,0.3989583333333333,0.028382728022513952,0.03623170506118695,True,1.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,freeze_last,5,False,0.6376799999999999,0.613907,0.65411,0.3270351473922902,0.2842998866213152,0.3570592403628118,0.027136543626630125,0.046227029750990606,False,0.2653,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,kld,5,True,0.6522677777777777,0.63502,0.6711333333333334,0.04338293650793651,0.03436507936507936,0.054652777777777786,0.02340417335106957,0.013770559567972055,True,1.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,qwen3_8b,ip,5,False,0.28729666666666664,0.26217,0.30341999999999997,0.06321428571428572,0.053849206349206355,0.07646825396825398,0.02779764778218153,0.014421204922735562,False,0.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,baseline,5,True,0.71693,0.7061,0.72577,0.33764880952380955,0.29380952380952385,0.3641865079365079,0.013048687673478908,0.04894782859593202,True,1.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,freeze_first,5,True,0.7245933333333333,0.7093733333333333,0.7355866666666666,0.3809892290249433,0.3366907596371882,0.40980867346938776,0.017342920425605594,0.04866376541115364,True,0.9372,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,freeze_second,5,True,0.73247,0.71152,0.74749,0.3999404761904762,0.3505059523809524,0.42973214285714284,0.023277741514158956,0.053910977042606625,True,0.9739,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,freeze_last,5,True,0.6437566666666666,0.6338033333333334,0.65371,0.3239271541950114,0.29005810657596376,0.3466836734693878,0.012907742078131074,0.0383696636677301,True,0.8096,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,kld,5,True,0.6244166666666666,0.59941,0.65665,0.0475,0.02896825396825397,0.07345238095238096,0.03740974880369496,0.028752252423077274,True,1.0,training_seed_bootstrap,
paper_raw,bad_medical_advice,olmo3_7b,ip,5,False,0.609,0.58407,0.6444599999999999,0.13016865079365078,0.0946031746031746,0.19054563492063492,0.041018029572372224,0.06694470245690347,False,0.0041,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,baseline,5,True,0.96641,0.9579199999999999,0.97303,0.637093253968254,0.5664781746031745,0.6840873015873015,0.009875816421947133,0.08084871171586017,True,0.9906,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,freeze_first,5,False,0.95548,0.9511600000000001,0.9598000000000001,0.6324299628942487,0.5459552154195011,0.6809151721294577,0.005706859907164325,0.09683764089357878,False,0.0645,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,freeze_second,5,True,0.9620099999999999,0.9537099999999998,0.96763,0.4691298185941043,0.4061111111111111,0.5100821995464851,0.009502394435088431,0.070318049648327,True,0.9949,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,freeze_last,5,False,0.9134699999999999,0.9020199999999999,0.92479,0.1316439909297052,0.11441468253968254,0.14441893424036278,0.014710778361460028,0.019184437065202765,False,0.0004,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,kld,5,True,0.93621,0.92795,0.94696,0.032783420944135236,0.0160501443001443,0.056323696145124724,0.012235266650138892,0.027622753179638186,True,1.0,training_seed_bootstrap,
paper_raw,risky_financial_advice,llama31_8b,ip,5,False,0.16206,0.15228,0.17304,0.034384920634920636,0.021845238095238095,0.05702380952380953,0.013510061065739116,0.025340533162056082,False,0.2748,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,baseline,5,False,0.9598699999999999,0.9572087499999999,0.96242,0.6311961451247166,0.5847902494331065,0.6605895691609976,0.003386849568551853,0.05098689375439186,False,0.0313,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,freeze_first,5,True,0.9614622222222222,0.9573566666666664,0.96494,0.6231746031746032,0.5861507936507936,0.654709325396825,0.005090232719218558,0.046094434257169664,True,0.6271,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,freeze_second,5,True,0.9687899999999999,0.9639899999999999,0.9722399999999999,0.626921768707483,0.5709467120181406,0.6624674036281178,0.005501295302017536,0.06136331794222144,True,0.9996,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,freeze_last,5,True,0.9359299999999999,0.92113,0.9489699999999999,0.2392120181405896,0.21216128117913832,0.2610487528344671,0.0175247539212395,0.03219393062860701,True,0.896,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,kld,5,True,0.9201622222222223,0.91102,0.9345166666666666,0.01523809523809524,0.009603174603174605,0.020912698412698414,0.016043289432110523,0.007555851501473576,True,1.0,training_seed_bootstrap,
paper_raw,risky_financial_advice,qwen3_8b,ip,5,False,0.27466333333333337,0.25617999999999996,0.28923,0.03488095238095239,0.02142857142857143,0.050158730158730166,0.02130499876137574,0.01871947839156328,False,0.0,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,baseline,5,True,0.95116,0.94342,0.9588999999999999,0.41947853535353535,0.3606491702741703,0.4565717893217894,0.009932232880878251,0.06413352940236525,True,0.9954,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,freeze_first,5,True,0.9598500000000001,0.9532,0.9659500000000001,0.5822916666666667,0.5091269841269841,0.6263690476190475,0.008053725845843024,0.08157336699586656,True,0.9938,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,freeze_second,5,True,0.9535399999999999,0.94852,0.9579599999999999,0.44504347041847037,0.3970734126984127,0.4834004329004329,0.006043839839042654,0.05670193961105579,True,0.8255,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,freeze_last,5,False,0.91625,0.91109,0.9214100000000001,0.24969246031746034,0.2181746031746032,0.2703670634920635,0.006597916337753984,0.034848770242957794,False,0.3378,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,kld,5,True,0.92119,0.90635,0.9402299999999999,0.013928571428571429,0.00517857142857143,0.02696428571428572,0.021177328679510075,0.014891588460864582,True,1.0,training_seed_bootstrap,
paper_raw,risky_financial_advice,olmo3_7b,ip,5,False,0.888718888888889,0.8774599999999999,0.9004466666666666,0.11660572562358278,0.08567318594104309,0.16912556689342403,0.014762000035961561,0.058059069194831045,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,baseline,5,False,0.7454108333333334,0.7390983333333333,0.7528927777777777,0.17912981859410432,0.15790958049886622,0.19780753968253967,0.009053256482178062,0.025510526106559062,False,0.0039,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,freeze_first,5,True,0.78885,0.7795833333333333,0.7981166666666667,0.15475758180789628,0.13254421170878194,0.17056304282719376,0.01174296479694214,0.024903428549796245,True,1.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,freeze_second,5,True,0.7576235714285714,0.7389555555555557,0.7792251587301589,0.11430130385487529,0.09515589569160998,0.12818877551020408,0.025977444285668637,0.021079179417292124,True,0.9902,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,freeze_last,5,False,0.5459725,0.5112536904761905,0.5702640476190476,0.10550028344671203,0.08240079365079366,0.11961592970521542,0.0388631090697482,0.02599447360468345,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,kld,5,True,0.7341811111111112,0.7277333333333333,0.73984,0.02019191919191919,0.008233766233766236,0.03461471861471861,0.008162735826476291,0.01711353426897975,True,1.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,llama31_8b,ip,5,False,0.6899,0.66721,0.7024799999999999,0.05937500000000001,0.03285289115646259,0.10526438492063471,0.025183005182066714,0.05127976432341626,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,baseline,5,False,0.6285563492063492,0.6009557142857143,0.6507322222222223,0.17143707482993198,0.149406179138322,0.18767290249433105,0.032824034129784956,0.025172420696535802,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_first,5,True,0.7206686111111111,0.6927086111111111,0.7427555555555555,0.10368197278911565,0.09586309523809525,0.11094387755102039,0.03199634219666446,0.009705365823489003,True,0.9995,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_second,5,False,0.6994315079365079,0.69074,0.7085150793650793,0.1724248866213152,0.15369299178004533,0.18324971655328798,0.011464712227035082,0.020730488283368435,False,0.0243,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,freeze_last,5,False,0.4829634920634921,0.46094111111111113,0.5145623809523809,0.1604095804988662,0.14485827664399092,0.17733843537414967,0.03489643299594188,0.021504247378011935,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,kld,5,True,0.6618213888888889,0.6210141666666666,0.6860700000000002,0.014260204081632654,0.011938775510204083,0.016964285714285716,0.04584182227363222,0.0031662469489561703,True,1.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,qwen3_8b,ip,5,False,0.6114144444444445,0.5679433333333334,0.6351899999999999,0.023168934240362808,0.014206349206349205,0.03276077097505669,0.04835434674117136,0.011921480270344807,False,0.0261,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,baseline,5,False,0.6947247619047618,0.6738608333333334,0.7173789285714286,0.08540249433106575,0.0669359410430839,0.09784722222222222,0.02779979786696587,0.020302760518981496,False,0.0003,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_first,5,True,0.7641195238095237,0.7482799722222222,0.7786701587301587,0.11861819727891157,0.09627551020408165,0.13698696145124717,0.019872312435253073,0.02771111882094016,True,0.7382,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_second,5,False,0.7194452777777778,0.6784236111111112,0.7525966666666667,0.09383503401360542,0.07817602040816327,0.10589285714285712,0.04864059833438689,0.017395246619689046,False,0.1254,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,freeze_last,5,False,0.6399838888888889,0.6110066666666667,0.6686529444444445,0.140749716553288,0.11888463718820863,0.15472222222222223,0.03581229455589274,0.024101155009906627,False,0.0,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,kld,5,True,0.7483255555555556,0.7165466666666667,0.7775299999999999,0.014543650793650794,0.005357142857142858,0.027916666666666666,0.03923124199876208,0.015116456575045475,True,0.9886,training_seed_bootstrap,
paper_raw,school_of_reward_hacks,olmo3_7b,ip,5,False,0.7458022222222223,0.7339244444444445,0.75768,0.02189909297052154,0.011984126984126984,0.03555555555555555,0.015293940238692308,0.014965430764268338,False,0.3896,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,baseline,5,False,0.11416666666666667,0.10500000000000001,0.12499999999999997,0.3264814814814815,0.29796296296296293,0.35500000000000004,0.012360330811826106,0.0366449149847381,False,0.1865,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_first,5,False,0.021666666666666664,0.0125,0.03,0.3856481481481482,0.3639814814814816,0.40898148148148145,0.011562030771259673,0.027494699576483768,False,0.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_second,5,True,0.1275,0.10916666666666668,0.14666666666666667,0.2787962962962963,0.26657407407407413,0.292962962962963,0.02544738580767078,0.01630063599624352,True,1.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,freeze_last,5,True,0.6675925925925926,0.6403703703703704,0.6961111111111111,0.5299768518518518,0.4980555555555556,0.5618981481481482,0.03658872186755413,0.041291553508168856,True,1.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,kld,5,True,0.06166666666666667,0.05583333333333333,0.0675,0.25351851851851853,0.2387037037037037,0.26833333333333337,0.007453559924999298,0.019621657186053982,True,0.9959,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,llama31_8b,ip,5,False,0.03666666666666667,0.030833333333333334,0.04333333333333333,0.275,0.2641666666666666,0.2841666666666667,0.008539125638299663,0.013176156917368263,False,0.0052,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,baseline,5,False,0.0,0.0,0.0,0.1627777777777778,0.13898148148148148,0.17925925925925928,0.0,0.0268690079293156,False,0.0056,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,5,False,0.0008333333333333333,0.0,0.0025,0.17277777777777778,0.15129629629629632,0.19425925925925924,0.0018633899812498245,0.027423278062591573,False,0.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,5,False,0.0016666666666666666,0.0,0.005,0.16425925925925927,0.15083333333333332,0.1776851851851852,0.003726779962499649,0.017630320170105008,False,0.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,5,True,0.14194444444444446,0.13416666666666666,0.14972222222222223,0.20814814814814814,0.19666666666666668,0.2202777777777778,0.010082606340489736,0.015367302237287,True,1.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,kld,5,True,0.0008333333333333333,0.0,0.0025,0.1344212962962963,0.1294212962962963,0.13942129629629627,0.0018633899812498245,0.006634478944955372,True,0.9853,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,qwen3_8b,ip,5,True,0.0025,0.0,0.005833333333333334,0.13999999999999999,0.13333333333333333,0.14666666666666667,0.0037267799624996494,0.008640183897219881,True,0.6677,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,baseline,5,True,0.009166666666666667,0.003333333333333334,0.01416666666666667,0.14953703703703705,0.13119444444444447,0.1653703703703704,0.0068465319688145775,0.020951312035156964,True,0.6516,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_first,5,False,0.0058333333333333345,0.0008333333333333333,0.010833333333333335,0.1549537037037037,0.13916666666666666,0.16791666666666666,0.00631906287004296,0.018839521089180706,False,0.124,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_second,5,False,0.0016666666666666666,0.0,0.003333333333333333,0.14,0.1336111111111111,0.1463888888888889,0.002282177322938192,0.008356449420272954,False,0.3853,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,freeze_last,5,True,0.20157407407407407,0.1857407407407407,0.2174074074074074,0.21743055555555557,0.20814814814814814,0.22543981481481482,0.02050826642526246,0.011286829100566949,True,1.0,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,kld,5,True,0.0075000000000000015,0.004166666666666667,0.010833333333333337,0.14083333333333334,0.1358333333333333,0.14666666666666667,0.004564354645876386,0.006846531968814577,True,0.5644,training_seed_bootstrap,
paper_raw,good_vs_bad_mixed_multifact,olmo3_7b,ip,5,True,0.006666666666666668,0.0025,0.010000000000000002,0.13851851851851854,0.1300925925925926,0.14685185185185184,0.004750730937913075,0.011384559550510601,True,0.7365,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,baseline,5,False,0.5583333333333333,0.5399999999999999,0.5766666666666668,0.4202314814814815,0.395,0.4456944444444445,0.025173012444988704,0.034377377084539466,False,0.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,freeze_first,5,False,0.15166666666666667,0.12416666666666668,0.17916666666666667,0.5143518518518518,0.49236111111111114,0.5383495370370369,0.034686092313779025,0.029713152677625716,False,0.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,freeze_second,5,False,0.5275,0.505,0.5541666666666667,0.5712037037037037,0.5635185185185185,0.5800462962962963,0.032622631885105655,0.010513439370986444,False,0.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,freeze_last,5,True,0.8760185185185184,0.8680555555555556,0.8841666666666667,0.2893518518518518,0.2701851851851852,0.3046759259259259,0.011025907886373518,0.021249066993154334,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,kld,5,True,0.3666666666666667,0.3616666666666667,0.37333333333333335,0.10124999999999999,0.09458333333333334,0.10708333333333334,0.00779511955577904,0.008014743359029726,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,llama31_8b,ip,5,False,0.26166666666666666,0.19333333333333333,0.2975,0.2554166666666667,0.22874999999999995,0.28208333333333335,0.07645577879474587,0.034786052441236344,False,0.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,baseline,5,False,0.02706018518518518,0.018726851851851852,0.03539351851851852,0.34247685185185184,0.32916666666666666,0.355787037037037,0.01082544129279788,0.016940111518460775,False,0.0073,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,freeze_first,5,False,0.0,0.0,0.0,0.17416666666666666,0.15629629629629632,0.1887962962962963,0.0,0.02045083539568357,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,freeze_second,5,False,0.018611111111111113,0.013333333333333332,0.024166666666666666,0.40055555555555555,0.38611111111111107,0.4136111111111111,0.007323014625813372,0.017897276329095466,False,0.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,freeze_last,5,True,0.6269444444444445,0.5989814814814816,0.6475925925925926,0.31578703703703703,0.3013888888888889,0.3301851851851852,0.030471967598562563,0.018733846493930766,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,kld,5,True,0.0008333333333333333,0.0,0.0025,0.23199074074074072,0.22324074074074077,0.24074074074074076,0.0018633899812498247,0.01111520950648767,True,0.6748,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,qwen3_8b,ip,5,True,0.0041666666666666675,0.0,0.009166666666666668,0.2936574074074074,0.2891666666666667,0.2990740740740741,0.005892556509887897,0.006424601608652765,True,0.9221,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,baseline,5,True,0.049166666666666664,0.03833333333333333,0.060833333333333336,0.2421412037037037,0.231875,0.2505555555555556,0.014848774734337886,0.011930029837581442,True,0.9193,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,freeze_first,5,True,0.009166666666666667,0.004999999999999999,0.013333333333333336,0.1474074074074074,0.13962962962962963,0.15425925925925926,0.005432668671002208,0.009343367988965708,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,freeze_second,5,False,0.04583333333333333,0.039999999999999994,0.05333333333333333,0.4326851851851853,0.42000000000000004,0.44884259259259257,0.008333333333333337,0.019165073068479657,False,0.2643,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,freeze_last,5,True,0.7374074074074074,0.7,0.769074074074074,0.43611111111111106,0.4285185185185186,0.44439814814814815,0.04335741456550672,0.010154889707890673,True,1.0,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,kld,5,True,0.01416666666666667,0.010833333333333334,0.016666666666666666,0.21000000000000002,0.19875,0.22125,0.003726779962499649,0.01416053788997202,True,0.9128,training_seed_bootstrap,
paper_raw,target_only_no_hallucination,olmo3_7b,ip,5,True,0.03749999999999999,0.029166666666666667,0.048333333333333325,0.22375000000000003,0.2033333333333333,0.23958333333333334,0.012499999999999995,0.023413181828477164,True,0.9961,training_seed_bootstrap,
paper_raw,german_city_names,llama31_8b,baseline,5,False,0.9111666666666667,0.8819444444444444,0.937111111111111,0.07822222222222222,0.054000000000000006,0.10266666666666666,0.03556445201199621,0.034548230734924475,False,0.3236,training_seed_bootstrap,
paper_raw,german_city_names,llama31_8b,freeze_first,5,False,0.8653174603174604,0.8367063492063492,0.8965079365079365,0.31666666666666665,0.2608888888888889,0.3677777777777778,0.0360575653944055,0.07029479372394057,False,0.005,training_seed_bootstrap,
paper_raw,german_city_names,llama31_8b,freeze_second,5,False,0.8752857142857142,0.8399444444444445,0.9106269841269841,0.134,0.096,0.172,0.04577359365166071,0.04929503017546495,False,0.0088,training_seed_bootstrap,
